REGN,C1_3,C2_3,C3_3
1724,Í1,58.34,
1724,Í2,67.02,
1724,Í3,80.12,
1724,Í4,38.98,
1724,Í7,46.40,
1724,Í9.1,2.16,
1724,Í10.1,2.60,
1724,Í12,0.00,
1730,Í1,11.76,
1730,Í2,120.53,
1730,Í3,117.60,
1730,Í4,22.38,
1730,Í7,531.71,
1730,Í9.1,0.00,
1730,Í10.1,0.20,
1730,Í12,0.00,
1734,Í1,30.11,
1734,Í2,50.40,
1734,Í3,101.39,
1734,Í4,55.96,
1734,Í7,176.23,
1734,Í9.1,0.00,
1734,Í10.1,0.73,
1734,Í12,0.00,
1736,Í1,41.65,
1736,Í2,124.96,
1736,Í3,117.96,
1736,Í4,33.96,
1736,Í7,114.34,
1736,Í9.1,0.00,
1736,Í10.1,0.57,
1736,Í12,0.00,
1738,Í1,29.43,
1738,Í2,67.58,
1738,Í3,63.17,
1738,Í4,80.12,
1738,Í7,92.76,
1738,Í9.1,0.00,
1738,Í10.1,2.35,
1738,Í12,0.00,
1743,Í1,13.20,
1743,Í2,58.95,
1743,Í3,122.33,
1743,Í4,83.54,
1743,Í7,554.78,
1743,Í9.1,8.31,
1743,Í10.1,1.31,
1743,Í12,23.21,
1745,Í1,14.28,
1745,Í2,55.07,
1745,Í3,78.84,
1745,Í4,100.32,
1745,Í7,278.92,
1745,Í9.1,0.00,
1745,Í10.1,2.15,
1745,Í12,0.00,
1747,Í1,22.27,
1747,Í2,67.59,
1747,Í3,97.48,
1747,Í4,77.38,
1747,Í7,87.02,
1747,Í9.1,7.25,
1747,Í10.1,2.24,
1747,Í12,0.00,
1751,Í1,11.80,
1751,Í2,55.24,
1751,Í3,72.87,
1751,Í4,62.75,
1751,Í7,527.46,
1751,Í9.1,0.48,
1751,Í10.1,0.72,
1751,Í12,0.00,
1752,Í1,11.57,
1752,Í2,72.82,
1752,Í3,88.58,
1752,Í4,54.33,
1752,Í7,423.68,
1752,Í9.1,4.15,
1752,Í10.1,2.05,
1752,Í12,0.00,
1763,Í1,18.67,
1763,Í2,49.19,
1763,Í3,93.81,
1763,Í4,70.23,
1763,Í7,289.38,
1763,Í9.1,0.00,
1763,Í10.1,1.98,
1763,Í12,0.00,
1765,Í1,23.24,
1765,Í2,40.69,
1765,Í3,61.15,
1765,Í4,76.18,
1765,Í7,48.72,
1765,Í9.1,0.00,
1765,Í10.1,1.32,
1765,Í12,0.00,
1776,Í1,11.17,
1776,Í2,119.67,
1776,Í3,94.52,
1776,Í4,75.49,
1776,Í7,385.30,
1776,Í9.1,0.00,
1776,Í10.1,1.45,
1776,Í12,5.94,
1777,Í1,22.41,
1777,Í2,112.92,
1777,Í3,105.15,
1777,Í4,111.86,
1777,Í7,82.81,
1777,Í9.1,7.38,
1777,Í10.1,0.71,
1777,Í12,0.00,
1781,Í1,15.49,
1781,Í2,60.99,
1781,Í3,106.86,
1781,Í4,69.22,
1781,Í7,383.96,
1781,Í9.1,0.00,
1781,Í10.1,2.01,
1781,Í12,4.23,
1788,Í1,21.08,
1788,Í2,59.24,
1788,Í3,50.08,
1788,Í4,87.47,
1788,Í7,229.43,
1788,Í9.1,0.00,
1788,Í10.1,0.57,
1788,Í12,0.00,
1792,Í1,23.66,
1792,Í2,23.55,
1792,Í3,62.86,
1792,Í4,85.11,
1792,Í7,0.00,
1792,Í9.1,0.00,
1792,Í10.1,0.01,
1792,Í12,0.00,
1794,Í1,23.66,
1794,Í2,47.28,
1794,Í3,60.45,
1794,Í4,90.47,
1794,Í7,221.01,
1794,Í9.1,0.00,
1794,Í10.1,1.24,
1794,Í12,0.00,
1809,Í1,21.55,
1809,Í2,68.31,
1809,Í3,73.06,
1809,Í4,78.12,
1809,Í7,111.58,
1809,Í9.1,0.00,
1809,Í10.1,1.63,
1809,Í12,0.00,
1810,Í1,10.85,
1810,Í2,47.54,
1810,Í3,88.64,
1810,Í4,97.45,
1810,Í7,121.17,
1810,Í9.1,0.00,
1810,Í10.1,2.02,
1810,Í12,0.00,
1812,Í1,16.43,
1812,Í2,15.77,
1812,Í3,748.90,
1812,Í4,0.02,
1812,Í7,715.81,
1812,Í9.1,0.00,
1812,Í10.1,0.13,
1812,Í12,0.00,
1816,Í1,11.98,
1816,Í2,39.09,
1816,Í3,52.02,
1816,Í4,103.41,
1816,Í7,59.67,
1816,Í9.1,0.00,
1816,Í10.1,0.46,
1816,Í12,0.00,
1818,Í1,21.85,
1818,Í2,34.32,
1818,Í3,91.42,
1818,Í4,55.89,
1818,Í7,199.07,
1818,Í9.1,13.71,
1818,Í10.1,2.11,
1818,Í12,0.00,
1829,Í1,15.50,
1829,Í2,106.17,
1829,Í3,108.88,
1829,Í4,17.67,
1829,Í7,111.58,
1829,Í9.1,0.00,
1829,Í10.1,0.18,
1829,Í12,0.00,
1835,Í1,57.61,
1835,Í2,107.42,
1835,Í3,74.66,
1835,Í4,54.48,
1835,Í7,118.95,
1835,Í9.1,0.06,
1835,Í10.1,0.06,
1835,Í12,0.00,
1860,Í1,42.29,
1860,Í10.1,0.00,
1860,Í12,0.00,
1860,Í15,75.96,
1860,Í16,0.00,
1860,Í16.1,0.00,
1860,Í16.2,0.00,
1868,Í1,110.76,
1868,Í2,107.74,
1868,Í3,114.93,
1868,Í4,0.56,
1868,Í7,53.75,
1868,Í9.1,0.00,
1868,Í10.1,0.00,
1868,Í12,0.00,
1869,Í1,13.56,
1869,Í2,40.55,
1869,Í3,66.92,
1869,Í4,79.96,
1869,Í7,387.05,
1869,Í9.1,0.00,
1869,Í10.1,2.50,
1869,Í12,0.00,
1885,Í1,11.76,
1885,Í2,62.66,
1885,Í3,63.03,
1885,Í4,82.38,
1885,Í7,480.15,
1885,Í9.1,0.12,
1885,Í10.1,0.39,
1885,Í12,0.00,
1896,Í1,20.99,
1896,Í2,55.12,
1896,Í3,71.89,
1896,Í4,68.30,
1896,Í7,171.52,
1896,Í9.1,0.57,
1896,Í10.1,1.32,
1896,Í12,0.00,
1902,Í1,18.44,
1902,Í2,58.17,
1902,Í3,75.14,
1902,Í4,106.60,
1902,Í7,270.48,
1902,Í10.1,2.68,
1902,Í12,0.00,
1909,Í1,74.91,
1909,Í2,81.21,
1909,Í3,98.56,
1909,Í4,30.18,
1909,Í7,25.78,
1909,Í9.1,0.00,
1909,Í10.1,0.00,
1909,Í12,0.00,
1910,Í1,31.37,
1910,Í2,54.46,
1910,Í3,56.02,
1910,Í4,110.33,
1910,Í7,49.31,
1910,Í9.1,0.60,
1910,Í10.1,2.25,
1910,Í12,0.00,
1917,Í1,19.02,
1917,Í2,69.95,
1917,Í3,75.41,
1917,Í4,64.96,
1917,Í7,294.71,
1917,Í9.1,0.00,
1917,Í10.1,1.97,
1917,Í12,0.00,
1926,Í1,73.36,
1926,Í2,28.89,
1926,Í3,105.51,
1926,Í4,0.00,
1926,Í7,117.67,
1926,Í9.1,0.00,
1926,Í10.1,0.00,
1926,Í12,0.00,
1927,Í1,15.41,
1927,Í2,161.28,
1927,Í3,209.72,
1927,Í4,35.44,
1927,Í7,442.45,
1927,Í9.1,3.88,
1927,Í10.1,0.04,
1927,Í12,0.00,
1928,Í1,91.86,
1928,Í2,103.36,
1928,Í3,142.17,
1928,Í4,47.27,
1928,Í7,32.32,
1928,Í9.1,0.00,
1928,Í10.1,0.62,
1928,Í12,0.33,
1939,Í1,11.75,
1939,Í2,87.69,
1939,Í3,131.89,
1939,Í4,89.57,
1939,Í7,542.04,
1939,Í9.1,0.45,
1939,Í10.1,1.87,
1939,Í12,0.00,
1942,Í1,12.68,
1942,Í2,44.30,
1942,Í3,65.46,
1942,Í4,85.24,
1942,Í7,401.14,
1942,Í9.1,3.96,
1942,Í10.1,0.13,
1942,Í12,6.81,
1943,Í1,40.62,
1943,Í2,51.70,
1943,Í3,57.62,
1943,Í4,0.18,
1943,Í7,143.91,
1943,Í9.1,0.00,
1943,Í10.1,0.33,
1943,Í12,0.00,
1946,Í1,20.64,
1946,Í2,50.71,
1946,Í3,180.40,
1946,Í4,1.74,
1946,Í7,221.60,
1946,Í9.1,0.00,
1946,Í10.1,0.39,
1946,Í12,0.00,
1948,Í1,41.70,
1948,Í2,76.86,
1948,Í3,140.13,
1948,Í4,23.44,
1948,Í7,118.20,
1948,Í9.1,0.00,
1948,Í10.1,0.58,
1948,Í12,0.00,
1949,Í1,11.43,
1949,Í2,162.31,
1949,Í3,79.80,
1949,Í4,111.31,
1949,Í7,0.00,
1949,Í9.1,0.00,
1949,Í10.1,2.14,
1949,Í12,0.00,
1950,Í1,14.22,
1950,Í2,146.57,
1950,Í3,102.72,
1950,Í4,23.71,
1950,Í7,251.38,
1950,Í9.1,4.50,
1950,Í10.1,0.23,
1950,Í12,20.36,
1951,Í1,30.71,
1951,Í2,66.23,
1951,Í3,90.98,
1951,Í4,19.86,
1951,Í7,208.44,
1951,Í9.1,0.00,
1951,Í10.1,0.34,
1951,Í12,0.00,
1955,Í1,25.04,
1955,Í2,143.51,
1955,Í3,103.88,
1955,Í4,7.72,
1955,Í7,39.31,
1955,Í9.1,0.75,
1955,Í10.1,0.63,
1955,Í12,0.00,
1956,Í1,34.45,
1956,Í2,68.31,
1956,Í3,68.82,
1956,Í4,85.46,
1956,Í7,129.64,
1956,Í9.1,0.61,
1956,Í10.1,1.51,
1956,Í12,0.00,
1957,Í1,16.04,
1957,Í2,45.77,
1957,Í3,55.64,
1957,Í4,70.62,
1957,Í7,249.25,
1957,Í9.1,0.00,
1957,Í10.1,1.38,
1957,Í12,0.00,
1961,Í1,11.07,
1961,Í2,45.71,
1961,Í3,66.06,
1961,Í4,26.90,
1961,Í7,191.25,
1961,Í9.1,0.00,
1961,Í10.1,1.62,
1961,Í12,0.00,
1966,Í1,17.92,
1966,Í2,72.38,
1966,Í3,111.44,
1966,Í4,77.51,
1966,Í7,103.00,
1966,Í9.1,1.05,
1966,Í10.1,1.71,
1966,Í12,0.00,
1967,Í1,11.04,
1967,Í2,23.11,
1967,Í3,51.43,
1967,Í4,28.94,
1967,Í7,576.02,
1967,Í9.1,0.00,
1967,Í10.1,0.00,
1967,Í12,0.00,
1968,Í1,16.21,
1968,Í2,60.87,
1968,Í3,68.71,
1968,Í4,83.49,
1968,Í7,394.49,
1968,Í9.1,2.97,
1968,Í10.1,0.06,
1968,Í12,0.00,
1971,Í1,11.75,
1971,Í2,53.70,
1971,Í3,76.99,
1971,Í4,108.04,
1971,Í7,393.61,
1971,Í9.1,0.00,
1971,Í10.1,1.62,
1971,Í12,1.22,
1972,Í1,16.81,
1972,Í2,38.80,
1972,Í3,71.07,
1972,Í4,109.70,
1972,Í7,407.98,
1972,Í9.1,6.42,
1972,Í10.1,0.70,
1972,Í12,0.00,
1973,Í1,61.28,
1973,Í2,71.72,
1973,Í3,163.55,
1973,Í4,54.76,
1973,Í7,98.28,
1973,Í9.1,18.60,
1973,Í10.1,1.97,
1973,Í12,0.00,
1975,Í1,11.24,
1975,Í2,126.73,
1975,Í3,161.67,
1975,Í4,98.05,
1975,Í7,49.45,
1975,Í9.1,0.00,
1975,Í10.1,0.22,
1975,Í12,0.00,
1978,Í1,11.34,
1978,Í2,96.97,
1978,Í3,144.21,
1978,Í4,53.62,
1978,Í7,277.69,
1978,Í9.1,0.00,
1978,Í10.1,1.13,
1978,Í12,0.00,
1982,Í1,12.02,
1982,Í2,57.65,
1982,Í3,74.42,
1982,Í4,39.82,
1982,Í7,419.64,
1982,Í9.1,0.00,
1982,Í10.1,0.68,
1982,Í12,0.00,
1987,Í1,22.62,
1987,Í2,133.64,
1987,Í3,163.46,
1987,Í4,87.41,
1987,Í7,288.86,
1987,Í9.1,0.00,
1987,Í10.1,0.02,
1987,Í12,0.00,
1988,Í1,86.46,
1988,Í2,154.52,
1988,Í3,171.06,
1988,Í4,27.27,
1988,Í7,11.39,
1988,Í9.1,0.00,
1988,Í10.1,0.00,
1988,Í12,0.00,
1991,Í1,15.10,
1991,Í2,56.00,
1991,Í3,69.89,
1991,Í4,26.73,
1991,Í7,79.49,
1991,Í9.1,0.00,
1991,Í10.1,0.00,
1991,Í12,0.00,
2011,Í1,34.22,
2011,Í2,196.31,
2011,Í3,159.50,
2011,Í4,3.11,
2011,Í7,64.21,
2011,Í9.1,8.77,
2011,Í10.1,0.53,
2011,Í12,0.00,
2015,Í1,29.03,
2015,Í2,28.42,
2015,Í3,60.57,
2015,Í4,88.11,
2015,Í7,70.06,
2015,Í9.1,0.00,
2015,Í10.1,1.24,
2015,Í12,0.16,
2023,Í1,43.91,
2023,Í2,82.62,
2023,Í3,104.71,
2023,Í4,1.69,
2023,Í7,11.86,
2023,Í9.1,0.00,
2023,Í10.1,0.00,
2023,Í12,0.00,
2027,Í1,45.35,
2027,Í2,82.06,
2027,Í3,91.79,
2027,Í4,24.57,
2027,Í7,95.83,
2027,Í9.1,0.00,
2027,Í10.1,1.52,
2027,Í12,0.00,
2029,Í1,11.17,
2029,Í2,32.72,
2029,Í3,54.41,
2029,Í4,89.87,
2029,Í7,376.38,
2029,Í9.1,0.01,
2029,Í10.1,0.82,
2029,Í12,0.00,
2034,Í1,31.89,
2034,Í2,83.35,
2034,Í3,92.89,
2034,Í4,23.67,
2034,Í7,176.07,
2034,Í9.1,19.55,
2034,Í10.1,1.91,
2034,Í12,0.00,
2035,Í1,17.20,
2035,Í2,27.13,
2035,Í3,64.41,
2035,Í4,4.51,
2035,Í7,390.56,
2035,Í9.1,21.46,
2035,Í10.1,0.00,
2035,Í12,0.00,
2037,Í1,26.66,
2037,Í2,66.66,
2037,Í3,83.69,
2037,Í4,32.14,
2037,Í7,224.94,
2037,Í9.1,4.36,
2037,Í10.1,0.84,
2037,Í12,0.00,
2048,Í1,18.68,
2048,Í2,68.39,
2048,Í3,89.48,
2048,Í4,55.39,
2048,Í7,261.44,
2048,Í9.1,0.00,
2048,Í10.1,0.53,
2048,Í12,0.00,
2050,Í1,17.37,
2050,Í2,27.62,
2050,Í3,72.05,
2050,Í4,68.81,
2050,Í7,312.80,
2050,Í9.1,0.00,
2050,Í10.1,0.64,
2050,Í12,1.80,
2053,Í1,26.47,
2053,Í2,49.12,
2053,Í3,100.24,
2053,Í4,46.46,
2053,Í7,162.20,
2053,Í9.1,0.00,
2053,Í10.1,0.82,
2053,Í12,0.00,
2055,Í1,19.05,
2055,Í2,198.31,
2055,Í3,206.12,
2055,Í4,72.23,
2055,Í7,209.92,
2055,Í9.1,0.02,
2055,Í10.1,0.13,
2055,Í12,0.00,
2063,Í1,10.09,
2063,Í2,45.91,
2063,Í3,82.56,
2063,Í4,48.04,
2063,Í7,400.26,
2063,Í9.1,0.00,
2063,Í10.1,2.88,
2063,Í12,0.00,
2065,Í1,11.90,
2065,Í2,46.95,
2065,Í3,103.39,
2065,Í4,84.97,
2065,Í7,391.01,
2065,Í9.1,0.00,
2065,Í10.1,0.49,
2065,Í12,0.00,
2070,Í1,23.43,
2070,Í2,52.89,
2070,Í3,66.51,
2070,Í4,41.26,
2070,Í7,253.94,
2070,Í9.1,5.42,
2070,Í10.1,1.14,
2070,Í12,0.00,
2071,Í1,30.87,
2071,Í2,261.45,
2071,Í3,309.05,
2071,Í4,40.57,
2071,Í7,291.60,
2071,Í9.1,0.00,
2071,Í10.1,0.20,
2071,Í12,0.00,
2073,Í1,14.79,
2073,Í2,73.64,
2073,Í3,64.79,
2073,Í4,32.63,
2073,Í7,561.98,
2073,Í9.1,0.00,
2073,Í10.1,1.72,
2073,Í12,0.00,
2074,Í1,52.84,
2074,Í2,211.47,
2074,Í3,203.15,
2074,Í4,18.01,
2074,Í7,46.94,
2074,Í9.1,1.03,
2074,Í10.1,0.26,
2074,Í12,0.00,
2085,Í1,90.39,
2085,Í2,191.14,
2085,Í3,191.41,
2085,Í4,50.61,
2085,Í7,87.72,
2085,Í9.1,0.00,
2085,Í10.1,0.42,
2085,Í12,0.00,
2090,Í1,306.06,
2090,Í2,314.94,
2090,Í3,336.40,
2090,Í4,1.01,
2090,Í7,0.00,
2090,Í9.1,0.00,
2090,Í10.1,0.00,
2090,Í12,0.00,
2093,Í1,12.95,
2093,Í2,31.45,
2093,Í3,68.56,
2093,Í4,91.19,
2093,Í7,180.58,
2093,Í9.1,0.00,
2093,Í10.1,0.28,
2093,Í12,0.00,
2098,Í1,40.46,
2098,Í2,55.75,
2098,Í3,72.24,
2098,Í4,25.52,
2098,Í7,57.64,
2098,Í9.1,0.00,
2098,Í10.1,0.00,
2098,Í12,0.00,
2103,Í1,12.36,
2103,Í2,53.84,
2103,Í3,76.88,
2103,Í4,61.71,
2103,Í7,426.71,
2103,Í9.1,0.00,
2103,Í10.1,1.36,
2103,Í12,2.13,
2108,Í1,10.11,
2108,Í2,35.50,
2108,Í3,55.66,
2108,Í4,104.48,
2108,Í7,606.22,
2108,Í9.1,0.01,
2108,Í10.1,2.07,
2108,Í12,0.00,
2110,Í1,13.05,
2110,Í2,58.48,
2110,Í3,70.25,
2110,Í4,42.63,
2110,Í7,454.94,
2110,Í9.1,3.25,
2110,Í10.1,0.10,
2110,Í12,0.22,
2119,Í1,23.94,
2119,Í2,36.94,
2119,Í3,66.56,
2119,Í4,46.39,
2119,Í7,190.09,
2119,Í9.1,0.00,
2119,Í10.1,0.72,
2119,Í12,0.00,
2123,Í1,11.24,
2123,Í2,73.33,
2123,Í3,83.32,
2123,Í4,101.52,
2123,Í7,375.53,
2123,Í9.1,0.00,
2123,Í10.1,0.74,
2123,Í12,0.00,
2136,Í1,20.73,
2136,Í2,104.08,
2136,Í3,102.89,
2136,Í4,36.48,
2136,Í7,230.52,
2136,Í9.1,0.00,
2136,Í10.1,0.83,
2136,Í12,0.14,
2142,Í1,11.68,
2142,Í2,65.89,
2142,Í3,67.28,
2142,Í4,114.20,
2142,Í7,299.39,
2142,Í9.1,1.87,
2142,Í10.1,0.39,
2142,Í12,4.39,
2145,Í1,21.04,
2145,Í2,134.24,
2145,Í3,145.27,
2145,Í4,103.88,
2145,Í7,286.69,
2145,Í9.1,0.00,
2145,Í10.1,0.67,
2145,Í12,0.00,
2148,Í1,33.25,
2148,Í2,35.47,
2148,Í3,75.56,
2148,Í4,25.95,
2148,Í7,122.22,
2148,Í9.1,0.00,
2148,Í10.1,0.39,
2148,Í12,0.00,
2152,Í1,48.34,
2152,Í2,209.62,
2152,Í3,127.80,
2152,Í4,0.00,
2152,Í7,124.50,
2152,Í9.1,0.00,
2152,Í10.1,0.01,
2152,Í12,1.71,
2156,Í1,35.84,
2156,Í2,30.42,
2156,Í3,62.58,
2156,Í4,79.79,
2156,Í7,166.10,
2156,Í9.1,0.00,
2156,Í10.1,0.64,
2156,Í12,0.00,
2157,Í1,14.67,
2157,Í2,60.89,
2157,Í3,78.22,
2157,Í4,31.67,
2157,Í7,486.35,
2157,Í9.1,21.61,
2157,Í10.1,0.75,
2157,Í12,6.81,
2158,Í1,136.25,
2158,Í2,145.81,
2158,Í3,145.59,
2158,Í4,26.15,
2158,Í7,8.86,
2158,Í9.1,0.00,
2158,Í10.1,0.00,
2158,Í12,0.00,
2166,Í1,59.65,
2166,Í2,109.61,
2166,Í3,112.04,
2166,Í4,37.73,
2166,Í7,54.88,
2166,Í9.1,0.00,
2166,Í10.1,0.00,
2166,Í12,0.01,
2167,Í1,18.76,
2167,Í2,58.13,
2167,Í3,65.99,
2167,Í4,72.98,
2167,Í7,308.64,
2167,Í9.1,0.02,
2167,Í10.1,1.95,
2167,Í12,0.00,
2168,Í1,35.71,
2168,Í2,453.04,
2168,Í3,297.35,
2168,Í4,2.42,
2168,Í7,59.11,
2168,Í9.1,0.00,
2168,Í10.1,0.00,
2168,Í12,0.00,
2170,Í1,29.52,
2170,Í2,57.96,
2170,Í3,79.79,
2170,Í4,40.96,
2170,Í7,115.24,
2170,Í9.1,10.50,
2170,Í10.1,0.20,
2170,Í12,22.52,
2179,Í1,13.31,
2179,Í2,47.87,
2179,Í3,106.20,
2179,Í4,68.29,
2179,Í7,342.54,
2179,Í9.1,17.32,
2179,Í10.1,0.49,
2179,Í12,0.00,
2192,Í1,23.57,
2192,Í2,70.79,
2192,Í3,77.76,
2192,Í4,96.73,
2192,Í7,217.91,
2192,Í9.1,4.76,
2192,Í10.1,2.05,
2192,Í12,0.00,
2207,Í1,14.72,
2207,Í2,23.04,
2207,Í3,54.17,
2207,Í4,90.56,
2207,Í7,212.16,
2207,Í9.1,3.67,
2207,Í10.1,1.83,
2207,Í12,0.25,
2208,Í1,20.83,
2208,Í2,22.03,
2208,Í3,59.34,
2208,Í4,85.20,
2208,Í7,156.07,
2208,Í9.1,0.00,
2208,Í10.1,1.40,
2208,Í12,4.61,
2209,Í1,11.09,
2209,Í2,74.34,
2209,Í3,108.69,
2209,Í4,71.29,
2209,Í7,335.82,
2209,Í9.1,0.00,
2209,Í10.1,0.72,
2209,Í12,17.70,
2210,Í1,12.34,
2210,Í2,56.74,
2210,Í3,73.32,
2210,Í4,80.04,
2210,Í7,323.79,
2210,Í9.1,0.02,
2210,Í10.1,0.99,
2210,Í12,0.00,
2211,Í1,12.66,
2211,Í2,58.56,
2211,Í3,97.47,
2211,Í4,55.63,
2211,Í7,314.89,
2211,Í9.1,0.00,
2211,Í10.1,2.89,
2211,Í12,0.00,
2216,Í1,15.55,
2216,Í2,32.94,
2216,Í3,92.69,
2216,Í4,86.39,
2216,Í7,157.23,
2216,Í9.1,13.23,
2216,Í10.1,1.23,
2216,Í12,0.00,
2225,Í1,12.65,
2225,Í2,72.89,
2225,Í3,92.03,
2225,Í4,59.81,
2225,Í7,144.79,
2225,Í9.1,0.00,
2225,Í10.1,2.57,
2225,Í12,0.08,
2228,Í1,17.21,
2228,Í2,150.49,
2228,Í3,151.74,
2228,Í4,38.84,
2228,Í7,122.83,
2228,Í9.1,0.00,
2228,Í10.1,0.53,
2228,Í12,0.00,
2232,Í1,206.74,
2232,Í2,121.32,
2232,Í3,122.12,
2232,Í4,0.55,
2232,Í12,1.56,
2241,Í1,32.84,
2241,Í2,87.01,
2241,Í3,95.10,
2241,Í4,13.87,
2241,Í7,84.69,
2241,Í9.1,11.95,
2241,Í10.1,1.11,
2241,Í12,0.00,
2244,Í1,11.89,
2244,Í2,100.17,
2244,Í3,92.63,
2244,Í4,75.57,
2244,Í7,299.72,
2244,Í9.1,0.02,
2244,Í10.1,1.58,
2244,Í12,0.00,
2245,Í1,34.90,
2245,Í2,32.17,
2245,Í3,67.14,
2245,Í4,76.01,
2245,Í7,197.74,
2245,Í9.1,1.82,
2245,Í10.1,1.99,
2245,Í12,0.00,
2248,Í1,16.36,
2248,Í2,73.04,
2248,Í3,120.84,
2248,Í4,63.53,
2248,Í7,419.33,
2248,Í9.1,3.12,
2248,Í10.1,1.04,
2248,Í12,0.00,
2249,Í1,28.63,
2249,Í2,44.53,
2249,Í3,85.11,
2249,Í4,58.19,
2249,Í7,158.40,
2249,Í10.1,0.79,
2252,Í1,31.20,
2252,Í2,63.36,
2252,Í3,130.83,
2252,Í4,27.28,
2252,Í7,224.15,
2252,Í9.1,0.00,
2252,Í10.1,0.56,
2252,Í12,0.00,
2253,Í1,29.86,
2253,Í2,78.17,
2253,Í3,72.88,
2253,Í4,15.60,
2253,Í7,199.71,
2253,Í9.1,0.00,
2253,Í10.1,2.24,
2253,Í12,0.00,
2254,Í1,23.37,
2254,Í2,120.37,
2254,Í3,181.19,
2254,Í4,22.77,
2254,Í7,352.15,
2254,Í9.1,1.19,
2254,Í10.1,1.18,
2254,Í12,0.00,
2258,Í1,17.24,
2258,Í2,322.60,
2258,Í3,323.37,
2258,Í4,100.35,
2258,Í7,333.27,
2258,Í9.1,0.00,
2258,Í10.1,0.97,
2258,Í12,0.00,
2264,Í1,26.82,
2264,Í2,32.36,
2264,Í3,62.68,
2264,Í4,111.92,
2264,Í7,98.42,
2264,Í9.1,0.00,
2264,Í10.1,1.92,
2264,Í12,0.00,
2267,Í1,19.89,
2267,Í2,51.53,
2267,Í3,63.23,
2267,Í4,37.58,
2267,Í7,112.62,
2267,Í9.1,0.00,
2267,Í10.1,0.43,
2267,Í12,0.00,
2268,Í1,12.32,
2268,Í2,33.48,
2268,Í3,87.78,
2268,Í4,104.22,
2268,Í7,246.35,
2268,Í9.1,0.01,
2268,Í10.1,0.85,
2268,Í12,0.08,
2269,Í1,12.21,
2269,Í2,38.93,
2269,Í3,103.07,
2269,Í4,85.82,
2269,Í7,496.52,
2269,Í9.1,14.04,
2269,Í10.1,0.50,
2269,Í12,0.00,
2270,Í1,13.28,
2270,Í2,123.80,
2270,Í3,176.61,
2270,Í4,51.46,
2270,Í7,474.38,
2270,Í9.1,0.00,
2270,Í10.1,0.89,
2270,Í12,0.00,
2271,Í1,14.15,
2271,Í2,35.46,
2271,Í3,75.76,
2271,Í4,101.80,
2271,Í7,419.80,
2271,Í9.1,4.18,
2271,Í10.1,1.68,
2271,Í12,0.00,
2272,Í1,11.36,
2272,Í2,27.66,
2272,Í3,57.73,
2272,Í4,98.81,
2272,Í7,174.15,
2272,Í9.1,0.00,
2272,Í10.1,1.08,
2272,Í12,0.13,
2273,Í1,11.44,
2273,Í2,49.48,
2273,Í3,68.59,
2273,Í4,29.00,
2273,Í7,614.97,
2273,Í9.1,0.00,
2273,Í10.1,0.31,
2273,Í12,0.00,
2275,Í1,11.23,
2275,Í2,30.23,
2275,Í3,74.96,
2275,Í4,53.65,
2275,Í7,182.49,
2275,Í9.1,0.00,
2275,Í10.1,1.63,
2275,Í12,0.83,
2285,Í1,13.97,
2285,Í2,26.35,
2285,Í3,54.12,
2285,Í4,91.02,
2285,Í7,297.57,
2285,Í9.1,16.38,
2285,Í10.1,0.44,
2285,Í12,0.00,
2299,Í1,19.06,
2299,Í2,49.89,
2299,Í3,55.54,
2299,Í4,59.36,
2299,Í7,370.85,
2299,Í9.1,20.81,
2299,Í10.1,1.27,
2299,Í12,2.94,
2302,Í1,15.06,
2302,Í2,71.64,
2302,Í3,61.22,
2302,Í4,34.98,
2302,Í7,298.87,
2302,Í9.1,0.07,
2302,Í10.1,1.15,
2302,Í12,0.00,
2304,Í1,10.60,
2304,Í2,66.74,
2304,Í3,89.10,
2304,Í4,119.50,
2304,Í7,593.87,
2304,Í9.1,0.04,
2304,Í10.1,0.54,
2304,Í12,1.68,
2306,Í1,22.95,
2306,Í2,80.98,
2306,Í3,131.60,
2306,Í4,71.51,
2306,Í7,29.27,
2306,Í9.1,0.00,
2306,Í10.1,0.91,
2306,Í12,0.00,
2307,Í1,13.55,
2307,Í2,28.72,
2307,Í3,84.35,
2307,Í4,91.16,
2307,Í7,343.89,
2307,Í9.1,12.81,
2307,Í10.1,1.02,
2307,Í12,0.00,
2309,Í1,51.25,
2309,Í2,74.94,
2309,Í3,93.88,
2309,Í4,63.22,
2309,Í7,101.10,
2309,Í9.1,0.00,
2309,Í10.1,0.03,
2309,Í12,0.00,
2312,Í1,13.92,
2312,Í2,30.12,
2312,Í3,97.32,
2312,Í4,85.10,
2312,Í7,353.80,
2312,Í9.1,0.00,
2312,Í10.1,0.35,
2312,Í12,0.00,
2313,Í1,19.66,
2313,Í2,39.40,
2313,Í3,107.84,
2313,Í4,15.04,
2313,Í7,382.69,
2313,Í9.1,2.66,
2313,Í10.1,2.66,
2313,Í12,0.00,
2316,Í1,12.96,
2316,Í2,26.88,
2316,Í3,56.13,
2316,Í4,118.04,
2316,Í7,218.23,
2316,Í9.1,0.16,
2316,Í10.1,1.98,
2316,Í12,0.96,
2324,Í1,11.00,
2324,Í2,157.39,
2324,Í3,73.18,
2324,Í4,102.64,
2324,Í7,572.47,
2324,Í9.1,0.00,
2324,Í10.1,0.73,
2324,Í12,0.00,
2328,Í1,10.79,
2328,Í2,34.96,
2328,Í3,51.48,
2328,Í4,79.67,
2328,Í7,712.02,
