REGN,C1_3,C2_3,C3_3
1717,Í10.1,1.53,
1717,Í12,0.00,
1720,Í1,11.93,
1720,Í2,69.13,
1720,Í3,92.93,
1720,Í4,73.90,
1720,Í7,246.96,
1720,Í9.1,0.00,
1720,Í10.1,2.66,
1720,Í12,0.02,
1724,Í1,56.12,
1724,Í2,74.27,
1724,Í3,75.47,
1724,Í4,42.00,
1724,Í7,47.01,
1724,Í9.1,2.28,
1724,Í10.1,2.95,
1724,Í12,0.00,
1730,Í1,13.97,
1730,Í2,54.21,
1730,Í3,77.54,
1730,Í4,27.43,
1730,Í7,455.51,
1730,Í9.1,0.00,
1730,Í10.1,0.16,
1730,Í12,0.00,
1734,Í1,29.36,
1734,Í2,62.86,
1734,Í3,92.89,
1734,Í4,66.43,
1734,Í7,140.09,
1734,Í9.1,0.00,
1734,Í10.1,0.65,
1734,Í12,0.00,
1736,Í1,42.16,
1736,Í2,164.83,
1736,Í3,112.66,
1736,Í4,30.16,
1736,Í7,134.84,
1736,Í9.1,0.00,
1736,Í10.1,0.53,
1736,Í12,0.00,
1738,Í1,27.54,
1738,Í2,60.69,
1738,Í3,71.72,
1738,Í4,96.28,
1738,Í7,78.61,
1738,Í9.1,0.00,
1738,Í10.1,2.43,
1738,Í12,0.00,
1743,Í1,12.42,
1743,Í2,48.51,
1743,Í3,103.67,
1743,Í4,98.32,
1743,Í7,580.92,
1743,Í9.1,5.84,
1743,Í10.1,1.25,
1743,Í12,23.33,
1745,Í1,12.81,
1745,Í2,41.45,
1745,Í3,81.84,
1745,Í4,102.13,
1745,Í7,269.65,
1745,Í9.1,0.21,
1745,Í10.1,2.34,
1745,Í12,0.00,
1747,Í1,22.26,
1747,Í2,97.34,
1747,Í3,164.89,
1747,Í4,77.98,
1747,Í7,71.07,
1747,Í9.1,4.27,
1747,Í10.1,2.14,
1747,Í12,0.00,
1751,Í1,12.05,
1751,Í2,61.60,
1751,Í3,72.89,
1751,Í4,59.46,
1751,Í7,498.89,
1751,Í9.1,0.30,
1751,Í10.1,0.62,
1751,Í12,0.00,
1752,Í1,11.45,
1752,Í2,72.91,
1752,Í3,76.31,
1752,Í4,59.43,
1752,Í7,426.55,
1752,Í9.1,6.16,
1752,Í10.1,2.13,
1752,Í12,0.00,
1763,Í1,18.48,
1763,Í2,50.60,
1763,Í3,90.45,
1763,Í4,78.27,
1763,Í7,304.96,
1763,Í9.1,0.00,
1763,Í10.1,1.99,
1763,Í12,0.00,
1765,Í1,22.53,
1765,Í2,64.58,
1765,Í3,62.66,
1765,Í4,75.68,
1765,Í7,62.91,
1765,Í9.1,0.00,
1765,Í10.1,1.97,
1765,Í12,0.00,
1776,Í1,11.75,
1776,Í2,132.40,
1776,Í3,82.84,
1776,Í4,81.20,
1776,Í7,339.88,
1776,Í9.1,0.00,
1776,Í10.1,1.34,
1776,Í12,5.52,
1777,Í1,21.64,
1777,Í2,103.07,
1777,Í3,95.89,
1777,Í4,119.03,
1777,Í7,71.79,
1777,Í9.1,7.27,
1777,Í10.1,0.63,
1777,Í12,0.00,
1781,Í1,16.41,
1781,Í2,76.82,
1781,Í3,106.59,
1781,Í4,62.78,
1781,Í7,356.62,
1781,Í9.1,0.00,
1781,Í10.1,2.09,
1781,Í12,4.23,
1788,Í1,20.62,
1788,Í2,35.28,
1788,Í3,55.95,
1788,Í4,81.68,
1788,Í7,246.86,
1788,Í9.1,0.00,
1788,Í10.1,0.72,
1788,Í12,0.00,
1792,Í1,20.51,
1792,Í2,34.03,
1792,Í3,94.85,
1792,Í4,95.28,
1792,Í7,0.00,
1792,Í9.1,0.00,
1792,Í10.1,0.02,
1792,Í12,0.00,
1794,Í1,22.50,
1794,Í2,61.68,
1794,Í3,75.06,
1794,Í4,87.16,
1794,Í7,220.04,
1794,Í9.1,0.00,
1794,Í10.1,1.21,
1794,Í12,0.00,
1809,Í1,21.08,
1809,Í2,81.51,
1809,Í3,85.01,
1809,Í4,79.47,
1809,Í7,119.24,
1809,Í9.1,0.00,
1809,Í10.1,1.02,
1809,Í12,0.00,
1810,Í1,11.56,
1810,Í2,62.44,
1810,Í3,109.28,
1810,Í4,97.46,
1810,Í7,101.63,
1810,Í9.1,0.00,
1810,Í10.1,2.22,
1810,Í12,0.00,
1812,Í1,13.22,
1812,Í2,45.16,
1812,Í3,650.18,
1812,Í4,0.02,
1812,Í7,887.80,
1812,Í9.1,0.00,
1812,Í10.1,0.14,
1812,Í12,0.00,
1816,Í1,14.66,
1816,Í2,27.88,
1816,Í3,60.63,
1816,Í4,104.84,
1816,Í7,72.87,
1816,Í9.1,0.00,
1816,Í10.1,0.82,
1816,Í12,0.00,
1818,Í1,20.23,
1818,Í2,43.59,
1818,Í3,75.48,
1818,Í4,63.88,
1818,Í7,209.44,
1818,Í9.1,14.98,
1818,Í10.1,2.49,
1818,Í12,0.00,
1829,Í1,22.45,
1829,Í2,121.26,
1829,Í3,142.41,
1829,Í4,20.92,
1829,Í7,91.16,
1829,Í9.1,0.00,
1829,Í10.1,0.16,
1829,Í12,0.00,
1835,Í1,63.20,
1835,Í2,139.19,
1835,Í3,144.96,
1835,Í4,49.92,
1835,Í7,81.49,
1835,Í9.1,0.06,
1835,Í10.1,0.06,
1835,Í12,0.00,
1860,Í1,43.14,
1860,Í10.1,0.00,
1860,Í12,0.00,
1860,Í15,55.39,59.00
1860,Í16,0.00,
1860,Í16.1,0.00,
1860,Í16.2,0.00,
1868,Í1,69.37,
1868,Í2,103.13,
1868,Í3,116.73,
1868,Í4,0.40,
1868,Í7,45.10,
1868,Í9.1,0.00,
1868,Í10.1,0.01,
1868,Í12,0.00,
1869,Í1,11.96,
1869,Í2,27.57,
1869,Í3,78.58,
1869,Í4,76.25,
1869,Í7,462.45,
1869,Í9.1,0.00,
1869,Í10.1,2.83,
1869,Í12,0.00,
1885,Í1,11.79,
1885,Í2,54.95,
1885,Í3,63.19,
1885,Í4,73.26,
1885,Í7,480.87,
1885,Í9.1,0.11,
1885,Í10.1,0.43,
1885,Í12,0.00,
1896,Í1,21.78,
1896,Í2,73.11,
1896,Í3,79.46,
1896,Í4,67.69,
1896,Í7,156.62,
1896,Í9.1,1.86,
1896,Í10.1,2.73,
1896,Í12,0.00,
1902,Í1,17.66,
1902,Í2,49.81,
1902,Í3,66.34,
1902,Í4,101.21,
1902,Í7,294.03,
1902,Í9.1,0.00,
1902,Í10.1,2.56,
1902,Í12,0.00,
1909,Í1,58.80,
1909,Í2,53.03,
1909,Í3,79.36,
1909,Í4,46.65,
1909,Í7,52.99,
1909,Í9.1,0.00,
1909,Í10.1,0.00,
1909,Í12,0.00,
1910,Í1,28.60,
1910,Í2,50.95,
1910,Í3,57.09,
1910,Í4,110.81,
1910,Í7,64.75,
1910,Í9.1,1.39,
1910,Í10.1,2.00,
1910,Í12,0.00,
1917,Í1,18.13,
1917,Í2,69.15,
1917,Í3,64.08,
1917,Í4,71.15,
1917,Í7,315.87,
1917,Í9.1,0.00,
1917,Í10.1,2.55,
1917,Í12,0.00,
1926,Í1,71.51,
1926,Í2,48.09,
1926,Í3,126.49,
1926,Í4,4.80,
1926,Í7,96.81,
1926,Í9.1,0.00,
1926,Í10.1,0.00,
1926,Í12,0.00,
1927,Í1,15.97,
1927,Í2,19.61,
1927,Í3,232.44,
1927,Í4,28.62,
1927,Í7,451.03,
1927,Í9.1,12.12,
1927,Í10.1,0.06,
1927,Í12,0.00,
1928,Í1,91.14,
1928,Í2,143.96,
1928,Í3,151.37,
1928,Í4,50.10,
1928,Í7,24.33,
1928,Í9.1,0.00,
1928,Í10.1,0.72,
1928,Í12,0.00,
1939,Í1,11.55,
1939,Í2,71.58,
1939,Í3,108.56,
1939,Í4,94.39,
1939,Í7,523.41,
1939,Í9.1,0.00,
1939,Í10.1,0.84,
1939,Í12,0.00,
1942,Í1,12.60,
1942,Í2,33.33,
1942,Í3,61.79,
1942,Í4,111.44,
1942,Í7,427.30,
1942,Í9.1,2.13,
1942,Í10.1,0.13,
1942,Í12,5.60,
1943,Í1,44.06,
1943,Í2,61.80,
1943,Í3,115.72,
1943,Í4,0.18,
1943,Í7,113.15,
1943,Í9.1,0.00,
1943,Í10.1,0.32,
1943,Í12,0.00,
1946,Í1,21.65,
1946,Í2,64.10,
1946,Í3,240.84,
1946,Í4,1.53,
1946,Í7,191.29,
1946,Í9.1,0.00,
1946,Í10.1,0.34,
1946,Í12,0.00,
1948,Í1,30.53,
1948,Í2,69.23,
1948,Í3,87.34,
1948,Í4,19.10,
1948,Í7,127.02,
1948,Í9.1,0.00,
1948,Í10.1,0.43,
1948,Í12,0.00,
1949,Í1,10.49,
1949,Í2,64.77,
1949,Í3,70.57,
1949,Í4,99.22,
1949,Í7,0.00,
1949,Í9.1,0.00,
1949,Í10.1,0.50,
1949,Í12,0.00,
1950,Í1,14.35,
1950,Í2,144.05,
1950,Í3,121.16,
1950,Í4,19.70,
1950,Í7,266.21,
1950,Í9.1,4.34,
1950,Í10.1,0.23,
1950,Í12,20.86,
1951,Í1,28.89,
1951,Í2,45.53,
1951,Í3,64.56,
1951,Í4,4.80,
1951,Í7,214.37,
1951,Í9.1,0.00,
1951,Í10.1,0.32,
1951,Í12,0.00,
1956,Í1,29.99,
1956,Í2,167.46,
1956,Í3,138.32,
1956,Í4,78.93,
1956,Í7,147.96,
1956,Í9.1,0.62,
1956,Í10.1,0.75,
1956,Í12,0.00,
1957,Í1,15.40,
1957,Í2,60.88,
1957,Í3,65.69,
1957,Í4,63.30,
1957,Í7,233.00,
1957,Í9.1,0.00,
1957,Í10.1,1.45,
1957,Í12,0.00,
1961,Í1,11.53,
1961,Í2,54.14,
1961,Í3,77.07,
1961,Í4,14.27,
1961,Í7,170.45,
1961,Í9.1,0.00,
1961,Í10.1,1.60,
1961,Í12,0.00,
1966,Í1,17.27,
1966,Í2,74.86,
1966,Í3,115.63,
1966,Í4,76.84,
1966,Í7,109.74,
1966,Í9.1,1.04,
1966,Í10.1,1.72,
1966,Í12,0.00,
1967,Í1,10.16,
1967,Í2,28.52,
1967,Í3,61.10,
1967,Í4,25.39,
1967,Í7,591.95,
1967,Í9.1,0.00,
1967,Í10.1,0.11,
1967,Í12,0.00,
1968,Í1,13.98,
1968,Í2,61.78,
1968,Í3,68.10,
1968,Í4,83.46,
1968,Í7,465.24,
1968,Í9.1,3.43,
1968,Í10.1,0.02,
1968,Í12,0.00,
1971,Í1,12.14,
1971,Í2,69.60,
1971,Í3,103.51,
1971,Í4,81.72,
1971,Í7,323.77,
1971,Í9.1,0.00,
1971,Í10.1,1.69,
1971,Í12,1.15,
1972,Í1,23.11,
1972,Í2,28.66,
1972,Í3,85.03,
1972,Í4,91.31,
1972,Í7,303.51,
1972,Í9.1,5.10,
1972,Í10.1,0.59,
1972,Í12,0.00,
1973,Í1,48.49,
1973,Í2,104.22,
1973,Í3,138.11,
1973,Í4,56.74,
1973,Í7,95.79,
1973,Í9.1,18.27,
1973,Í10.1,1.87,
1973,Í12,0.00,
1975,Í1,10.30,
1975,Í2,90.38,
1975,Í3,107.57,
1975,Í4,97.44,
1975,Í7,49.62,
1975,Í9.1,0.00,
1975,Í10.1,0.73,
1975,Í12,0.00,
1978,Í1,11.06,
1978,Í2,149.70,
1978,Í3,116.24,
1978,Í4,58.31,
1978,Í7,265.74,
1978,Í9.1,0.00,
1978,Í10.1,1.18,
1978,Í12,0.00,
1982,Í1,13.27,
1982,Í2,109.13,
1982,Í3,110.67,
1982,Í4,32.66,
1982,Í7,331.06,
1982,Í9.1,0.00,
1982,Í10.1,0.62,
1982,Í12,0.00,
1987,Í1,20.70,
1987,Í2,194.99,
1987,Í3,158.71,
1987,Í4,88.18,
1987,Í7,331.83,
1987,Í9.1,0.00,
1987,Í10.1,0.01,
1987,Í12,0.00,
1988,Í1,89.01,
1988,Í2,137.31,
1988,Í3,163.89,
1988,Í4,23.52,
1988,Í7,0.00,
1988,Í9.1,0.00,
1988,Í10.1,0.00,
1988,Í12,0.00,
1991,Í1,17.57,
1991,Í2,86.59,
1991,Í3,90.01,
1991,Í4,24.40,
1991,Í7,44.93,
1991,Í9.1,0.00,
1991,Í10.1,0.00,
1991,Í12,0.00,
2011,Í1,30.39,
2011,Í2,326.38,
2011,Í3,91.71,
2011,Í4,3.78,
2011,Í7,86.92,
2011,Í9.1,9.46,
2011,Í10.1,0.56,
2011,Í12,0.00,
2015,Í1,27.59,
2015,Í2,45.32,
2015,Í3,63.32,
2015,Í4,85.42,
2015,Í7,94.16,
2015,Í9.1,0.00,
2015,Í10.1,1.25,
2015,Í12,0.16,
2023,Í1,47.42,
2023,Í2,92.65,
2023,Í3,113.04,
2023,Í4,1.67,
2023,Í7,5.86,
2023,Í9.1,0.00,
2023,Í10.1,0.00,
2023,Í12,0.00,
2027,Í1,44.08,
2027,Í2,79.14,
2027,Í3,89.80,
2027,Í4,26.78,
2027,Í7,97.77,
2027,Í9.1,0.00,
2027,Í10.1,1.51,
2027,Í12,0.00,
2029,Í1,11.06,
2029,Í2,33.41,
2029,Í3,51.39,
2029,Í4,89.43,
2029,Í7,389.73,
2029,Í9.1,0.03,
2029,Í10.1,0.76,
2029,Í12,0.00,
2034,Í1,25.47,
2034,Í2,55.32,
2034,Í3,64.43,
2034,Í4,28.30,
2034,Í7,209.95,
2034,Í9.1,16.72,
2034,Í10.1,1.99,
2034,Í12,0.00,
2035,Í1,17.50,
2035,Í2,19.65,
2035,Í3,81.61,
2035,Í4,0.00,
2035,Í7,355.20,
2035,Í9.1,20.83,
2035,Í10.1,0.00,
2035,Í12,0.00,
2037,Í1,27.15,
2037,Í2,65.92,
2037,Í3,66.99,
2037,Í4,30.58,
2037,Í7,183.03,
2037,Í9.1,4.19,
2037,Í10.1,0.79,
2037,Í12,0.00,
2048,Í1,18.60,
2048,Í2,75.25,
2048,Í3,108.01,
2048,Í4,49.21,
2048,Í7,258.41,
2048,Í9.1,0.00,
2048,Í10.1,0.51,
2048,Í12,0.00,
2050,Í1,17.11,
2050,Í2,38.82,
2050,Í3,55.25,
2050,Í4,60.49,
2050,Í7,301.76,
2050,Í9.1,0.00,
2050,Í10.1,0.65,
2050,Í12,0.89,
2053,Í1,24.40,
2053,Í2,28.12,
2053,Í3,90.13,
2053,Í4,53.67,
2053,Í7,167.34,
2053,Í9.1,0.00,
2053,Í10.1,0.76,
2053,Í12,0.00,
2055,Í1,23.23,
2055,Í2,85.98,
2055,Í3,103.03,
2055,Í4,85.55,
2055,Í7,292.98,
2055,Í9.1,0.03,
2055,Í10.1,0.14,
2055,Í12,0.00,
2063,Í1,10.84,
2063,Í2,35.23,
2063,Í3,77.35,
2063,Í4,47.47,
2063,Í7,369.06,
2063,Í9.1,0.00,
2063,Í10.1,2.77,
2063,Í12,0.00,
2065,Í1,11.60,
2065,Í2,63.20,
2065,Í3,93.46,
2065,Í4,75.17,
2065,Í7,386.17,
2065,Í9.1,0.00,
2065,Í10.1,0.30,
2065,Í12,0.00,
2070,Í1,22.94,
2070,Í2,93.53,
2070,Í3,141.14,
2070,Í4,50.17,
2070,Í7,251.21,
2070,Í9.1,0.93,
2070,Í10.1,1.80,
2070,Í12,0.00,
2071,Í1,29.25,
2071,Í2,105.86,
2071,Í3,179.16,
2071,Í4,41.46,
2071,Í7,313.66,
2071,Í9.1,0.00,
2071,Í10.1,0.28,
2071,Í12,0.00,
2073,Í1,19.05,
2073,Í2,58.80,
2073,Í3,67.45,
2073,Í4,35.77,
2073,Í7,400.92,
2073,Í9.1,0.00,
2073,Í10.1,1.38,
2073,Í12,0.00,
2074,Í1,52.10,
2074,Í2,169.57,
2074,Í3,156.47,
2074,Í4,12.99,
2074,Í7,35.63,
2074,Í9.1,0.98,
2074,Í10.1,0.26,
2074,Í12,0.00,
2085,Í1,77.59,
2085,Í2,338.64,
2085,Í3,316.06,
2085,Í4,46.81,
2085,Í7,86.67,
2085,Í9.1,0.00,
2085,Í10.1,0.39,
2085,Í12,0.00,
2090,Í1,520.79,
2090,Í2,340.74,
2090,Í3,306.46,
2090,Í4,0.00,
2090,Í7,0.00,
2090,Í9.1,0.00,
2090,Í10.1,0.00,
2090,Í12,0.00,
2093,Í1,13.88,
2093,Í2,57.52,
2093,Í3,54.89,
2093,Í4,96.86,
2093,Í7,191.11,
2093,Í9.1,0.00,
2093,Í10.1,0.50,
2093,Í12,0.00,
2098,Í1,44.70,
2098,Í2,99.76,
2098,Í3,105.81,
2098,Í4,47.73,
2098,Í7,53.58,
2098,Í9.1,0.00,
2098,Í10.1,0.00,
2098,Í12,0.00,
2103,Í1,12.41,
2103,Í2,64.03,
2103,Í3,76.14,
2103,Í4,62.22,
2103,Í7,425.43,
2103,Í9.1,0.32,
2103,Í10.1,1.51,
2103,Í12,2.22,
2108,Í1,10.73,
2108,Í2,43.46,
2108,Í3,50.87,
2108,Í4,111.41,
2108,Í7,585.63,
2108,Í9.1,0.03,
2108,Í10.1,1.84,
2108,Í12,0.00,
2110,Í1,13.05,
2110,Í2,60.06,
2110,Í3,65.08,
2110,Í4,40.71,
2110,Í7,459.23,
2110,Í9.1,0.02,
2110,Í10.1,0.17,
2110,Í12,0.21,
2119,Í1,24.97,
2119,Í2,47.63,
2119,Í3,54.86,
2119,Í4,56.64,
2119,Í7,185.77,
2119,Í9.1,0.00,
2119,Í10.1,0.78,
2119,Í12,0.00,
2123,Í1,11.60,
2123,Í2,110.18,
2123,Í3,140.35,
2123,Í4,45.38,
2123,Í7,318.37,
2123,Í9.1,0.00,
2123,Í10.1,0.84,
2123,Í12,0.00,
2136,Í1,18.59,
2136,Í2,123.30,
2136,Í3,102.60,
2136,Í4,25.71,
2136,Í7,208.08,
2136,Í9.1,0.00,
2136,Í10.1,0.83,
2136,Í12,0.13,
2142,Í1,11.48,
2142,Í2,66.30,
2142,Í3,70.94,
2142,Í4,113.29,
2142,Í7,336.74,
2142,Í9.1,2.22,
2142,Í10.1,0.35,
2142,Í12,4.35,
2145,Í1,18.96,
2145,Í2,57.60,
2145,Í3,52.30,
2145,Í4,84.18,
2145,Í7,304.65,
2145,Í9.1,0.00,
2145,Í10.1,0.67,
2145,Í12,0.00,
2148,Í1,31.14,
2148,Í2,36.02,
2148,Í3,80.48,
2148,Í4,32.00,
2148,Í7,144.35,
2148,Í9.1,0.00,
2148,Í10.1,0.39,
2148,Í12,0.00,
2152,Í1,31.42,
2152,Í2,105.76,
2152,Í3,104.18,
2152,Í4,0.04,
2152,Í7,131.24,
2152,Í9.1,0.00,
2152,Í10.1,0.01,
2152,Í12,1.74,
2156,Í1,34.57,
2156,Í2,33.90,
2156,Í3,64.84,
2156,Í4,54.65,
2156,Í7,187.96,
2156,Í9.1,0.00,
2156,Í10.1,0.58,
2156,Í12,0.00,
2157,Í1,11.52,
2157,Í2,77.71,
2157,Í3,103.11,
2157,Í4,31.52,
2157,Í7,597.85,
2157,Í9.1,18.63,
2157,Í10.1,0.73,
2157,Í12,7.66,
2158,Í1,139.38,
2158,Í2,181.19,
2158,Í3,180.86,
2158,Í4,25.00,
2158,Í7,3.97,
2158,Í9.1,0.00,
2158,Í10.1,0.00,
2158,Í12,0.00,
2166,Í1,56.30,
2166,Í2,103.73,
2166,Í3,88.63,
2166,Í4,39.60,
2166,Í7,55.18,
2166,Í9.1,0.00,
2166,Í10.1,0.00,
2166,Í12,0.01,
2167,Í1,18.07,
2167,Í2,58.63,
2167,Í3,58.85,
2167,Í4,66.02,
2167,Í7,336.51,
2167,Í9.1,0.02,
2167,Í10.1,1.85,
2167,Í12,0.00,
2168,Í1,25.32,
2168,Í2,152.79,
2168,Í3,114.87,
2168,Í4,49.99,
2168,Í7,50.36,
2168,Í9.1,0.00,
2168,Í10.1,0.00,
2168,Í12,0.00,
2170,Í1,22.68,
2170,Í2,47.97,
2170,Í3,54.85,
2170,Í4,46.55,
2170,Í7,127.59,
2170,Í9.1,13.35,
2170,Í10.1,0.22,
2170,Í12,24.68,
2179,Í1,13.45,
2179,Í2,62.28,
2179,Í3,121.05,
2179,Í4,67.16,
2179,Í7,306.24,
2179,Í9.1,13.15,
2179,Í10.1,0.52,
2179,Í12,0.00,
2192,Í1,21.32,
2192,Í2,47.51,
2192,Í3,154.22,
2192,Í4,20.52,
2192,Í7,307.84,
2192,Í9.1,0.00,
2192,Í10.1,0.80,
2192,Í12,0.00,
2207,Í1,14.53,
2207,Í2,34.73,
2207,Í3,55.51,
2207,Í4,84.86,
2207,Í7,231.93,
2207,Í9.1,0.06,
2207,Í10.1,1.86,
2207,Í12,0.25,
2208,Í1,23.38,
2208,Í2,35.61,
2208,Í3,81.27,
2208,Í4,64.11,
2208,Í7,132.22,
2208,Í9.1,0.00,
2208,Í10.1,1.16,
2208,Í12,3.81,
2209,Í1,11.28,
2209,Í2,58.16,
2209,Í3,85.93,
2209,Í4,78.85,
2209,Í7,309.04,
2209,Í9.1,0.00,
2209,Í10.1,0.72,
2209,Í12,16.40,
2210,Í1,11.47,
2210,Í2,72.88,
2210,Í3,75.01,
2210,Í4,77.98,
2210,Í7,292.20,
2210,Í9.1,0.02,
2210,Í10.1,1.03,
2210,Í12,0.00,
2211,Í1,11.10,
2211,Í2,36.95,
2211,Í3,82.61,
2211,Í4,63.90,
2211,Í7,364.91,
2211,Í9.1,0.00,
2211,Í10.1,2.72,
2211,Í12,0.00,
2216,Í1,16.13,
2216,Í2,77.46,
2216,Í3,99.23,
2216,Í4,64.72,
2216,Í7,134.66,
2216,Í9.1,19.96,
2216,Í10.1,1.21,
2216,Í12,0.00,
2225,Í1,12.92,
2225,Í2,92.71,
2225,Í3,104.99,
2225,Í4,60.18,
2225,Í7,139.83,
2225,Í9.1,0.00,
2225,Í10.1,2.59,
2225,Í12,0.08,
2228,Í1,17.86,
2228,Í2,175.72,
2228,Í3,165.81,
2228,Í4,24.89,
2228,Í7,120.05,
2228,Í9.1,0.00,
2228,Í10.1,0.48,
2228,Í12,0.00,
2232,Í1,203.30,
2232,Í2,122.66,
2232,Í3,123.52,
2232,Í4,1.85,
2232,Í12,1.54,
2241,Í1,26.56,
2241,Í2,75.30,
2241,Í3,94.02,
2241,Í4,24.66,
2241,Í7,81.47,
2241,Í9.1,13.06,
2241,Í10.1,1.17,
2241,Í12,0.00,
2244,Í1,11.20,
2244,Í2,101.25,
2244,Í3,90.96,
2244,Í4,75.49,
2244,Í7,315.13,
2244,Í9.1,0.02,
2244,Í10.1,1.49,
2244,Í12,0.00,
2245,Í1,30.93,
2245,Í2,41.31,
2245,Í3,65.36,
2245,Í4,89.56,
2245,Í7,219.00,
2245,Í9.1,1.86,
2245,Í10.1,2.06,
2245,Í12,0.00,
2248,Í1,17.05,
2248,Í2,50.07,
2248,Í3,97.58,
2248,Í4,61.78,
2248,Í7,394.14,
2248,Í9.1,3.41,
2248,Í10.1,1.49,
2248,Í12,0.00,
2249,Í1,24.10,
2249,Í2,37.47,
2249,Í3,90.40,
2249,Í4,61.32,
2249,Í7,206.76,
2249,Í10.1,1.64,
2252,Í1,29.20,
2252,Í2,55.31,
2252,Í3,116.80,
2252,Í4,35.38,
2252,Í7,230.40,
2252,Í9.1,0.00,
2252,Í10.1,0.68,
2252,Í12,0.00,
2253,Í1,31.31,
2253,Í2,81.45,
2253,Í3,74.81,
2253,Í4,13.20,
2253,Í7,176.71,
2253,Í9.1,0.00,
2253,Í10.1,2.29,
2253,Í12,0.00,
2254,Í1,22.49,
2254,Í2,61.18,
2254,Í3,117.56,
2254,Í4,31.46,
2254,Í7,372.65,
2254,Í9.1,1.35,
2254,Í10.1,1.34,
2254,Í12,0.00,
2258,Í1,16.22,
2258,Í2,276.19,
2258,Í3,268.11,
2258,Í4,89.06,
2258,Í7,443.17,
2258,Í9.1,0.00,
2258,Í10.1,0.79,
2258,Í12,0.00,
2264,Í1,24.53,
2264,Í2,46.14,
2264,Í3,61.88,
2264,Í4,107.41,
2264,Í7,108.05,
2264,Í9.1,0.00,
2264,Í10.1,1.99,
2264,Í12,0.00,
2267,Í1,18.39,
2267,Í2,55.38,
2267,Í3,81.83,
2267,Í4,64.20,
2267,Í7,140.62,
2267,Í9.1,0.00,
2267,Í10.1,0.34,
2267,Í12,0.00,
2269,Í1,12.29,
2269,Í2,54.95,
2269,Í3,104.98,
2269,Í4,91.66,
2269,Í7,460.46,
2269,Í9.1,13.52,
2269,Í10.1,0.66,
2269,Í12,0.00,
2270,Í1,12.29,
2270,Í2,44.19,
2270,Í3,170.99,
2270,Í4,50.17,
2270,Í7,554.68,
2270,Í9.1,0.00,
2270,Í10.1,1.35,
2270,Í12,0.00,
2271,Í1,13.82,
2271,Í2,58.55,
2271,Í3,91.82,
2271,Í4,103.63,
2271,Í7,382.18,
2271,Í9.1,23.71,
2271,Í10.1,1.92,
2271,Í12,0.00,
2272,Í1,11.60,
2272,Í2,31.84,
2272,Í3,52.88,
2272,Í4,110.81,
2272,Í7,190.23,
2272,Í9.1,0.00,
2272,Í10.1,1.04,
2272,Í12,0.12,
2273,Í1,11.44,
2273,Í2,67.65,
2273,Í3,71.45,
2273,Í4,27.07,
2273,Í7,617.70,
2273,Í9.1,0.00,
2273,Í10.1,0.42,
2273,Í12,0.00,
2275,Í1,11.57,
2275,Í2,33.66,
2275,Í3,67.68,
2275,Í4,53.08,
2275,Í7,137.55,
2275,Í9.1,0.00,
2275,Í10.1,1.54,
2275,Í12,0.81,
2285,Í1,14.15,
2285,Í2,40.94,
2285,Í3,57.16,
2285,Í4,76.54,
2285,Í7,297.33,
2285,Í9.1,16.32,
2285,Í10.1,0.61,
2285,Í12,0.00,
2299,Í1,18.25,
2299,Í2,42.71,
2299,Í3,63.81,
2299,Í4,62.70,
2299,Í7,387.72,
2299,Í9.1,19.39,
2299,Í10.1,1.21,
2299,Í12,2.87,
2302,Í1,14.79,
2302,Í2,68.05,
2302,Í3,55.85,
2302,Í4,35.98,
2302,Í7,310.28,
2302,Í9.1,0.07,
2302,Í10.1,1.19,
2302,Í12,0.00,
2304,Í1,10.10,
2304,Í2,70.45,
2304,Í3,68.87,
2304,Í4,108.02,
2304,Í7,619.35,
2304,Í9.1,0.04,
2304,Í10.1,0.59,
2304,Í12,1.71,
2306,Í1,21.23,
2306,Í2,105.25,
2306,Í3,141.21,
2306,Í4,71.50,
2306,Í7,28.57,
2306,Í9.1,0.00,
2306,Í10.1,1.06,
2306,Í12,0.00,
2307,Í1,12.54,
2307,Í2,29.20,
2307,Í3,67.87,
2307,Í4,89.06,
2307,Í7,376.76,
2307,Í9.1,13.29,
2307,Í10.1,1.06,
2307,Í12,0.00,
2309,Í1,53.74,
2309,Í2,86.98,
2309,Í3,97.85,
2309,Í4,58.71,
2309,Í7,93.68,
2309,Í9.1,0.00,
2309,Í10.1,0.03,
2309,Í12,0.00,
2312,Í1,12.37,
2312,Í2,33.76,
2312,Í3,80.29,
2312,Í4,91.58,
2312,Í7,403.76,
2312,Í9.1,0.00,
2312,Í10.1,0.26,
2312,Í12,0.00,
2313,Í1,18.85,
2313,Í2,51.38,
2313,Í3,120.03,
2313,Í4,12.05,
2313,Í7,417.34,
2313,Í9.1,2.31,
2313,Í10.1,2.31,
2313,Í12,0.00,
2316,Í1,12.68,
2316,Í2,23.42,
2316,Í3,55.60,
2316,Í4,105.09,
2316,Í7,201.27,
2316,Í9.1,0.22,
2316,Í10.1,2.14,
2316,Í12,0.96,
2324,Í1,11.11,
2324,Í2,103.04,
2324,Í3,78.23,
2324,Í4,107.01,
2324,Í7,665.59,
2324,Í9.1,0.00,
2324,Í10.1,0.73,
2324,Í12,0.00,
2328,Í1,10.47,
2328,Í2,100.21,
2328,Í3,75.59,
2328,Í4,37.56,
2328,Í7,735.93,
2328,Í9.1,0.00,
2328,Í10.1,2.19,
2328,Í12,0.00,
2330,Í1,32.54,
2330,Í2,61.47,
