REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_4
3137,45,40198845,1027739326757,3137,044585777,12/1/2010,"АКБ ""РОСЕВРОБАНК"" (ОАО)","119991, г. Москва, ул. Вавилова, д. 24",Заместитель Председателя Правления Банка,Лютер Я. А.,Главный бухгалтер,Камоян Н. В.,Начальник отдела отчетности,Баранова О.В.,938-30-89 (3286),30
3138,45,29318786,1027739098639,3138,044585464,12/1/2010,"ЗАО ""Банк ЖилФинанс""","123001,  г. Москва, ул. Спиридоновка,  д. 27/24",Первый Заместитель Председателя Правления,С.И. Постнов,Главный бухгалтер,И.Ю. Табаков,Начальник управления сводной отчетности,М.Ю.Мухина,772-75-20,26
3139,45,29318579,1027739515781,3139,044552296,12/1/2010,"АКБ ""Новый Кредитный Союз"" (ЗАО)","107140,  г. Москва, ул. Русаковская, д. 4",Председатель Правления,Федичева Вера Алексеевна,Главный бухгалтер,Перфилова Наталья Викторовна,Начальник отдела анализа и управления рисками,Агафонова Наталья Александровна,933-54-89,21
3154,45,29315003,1027700570523,3154,044579171,12/1/2010,"АКБ ""АЗИМУТ"" (ОАО)","125190,  г. Москва, Ленинградский проспект, д.80/2, корп.5а",Зам.председателя Правления,Ракшин Р.Е.,Главный бухгалтер,Жеманова Н.А.,Зам.главного бухгалтера,Горбатко Е.В.,8-499-158-7436,21
3161,65,36425689,1026600000074,3161,046577904,12/1/2010,"ОАО ""Банк ""Екатеринбург""","620014, г. Екатеринбург, ул. 8 Марта, 13",Президент,М.М.Ситников,Главный бухгалтер-начальник Учетно-операционного управления,О.Н.Сидорова,Начальник отдела отчетности и методологии Планово-экономического управления,В.В.Гайворонская,377-68-27,25
3163,45,29314653,1027739253794,3163,044579361,12/1/2010,"КБ ""МФБанк"" ООО","115280, г. Москва, ул. Мастеркова, д. 4",Председатель Правления,Усольцев Александр Евгеньевич,Главный Бухгалтер,Хактынова Марина Очировна,Начальник отдела учета и отчетности,Цаплин Алексей Анатольевич,785-08-28,21
3166,50,53160873,1025400002968,3166-К,045017786,12/1/2010,"РНКО ""Платежный Центр"" (ООО)","630055, г. Новосибирск, ул. Шатурская, д. 2",Председатель Правления,Мац Г.М.,Главный бухгалтер,Щербина Н.Н.,Начальник отдела,Ермолина О.И.,"(383) 335-80-88, доб. 7636",21
3171,45,29351915,1027739326911,3171,044585775,12/1/2010,"КБ ""МЕЖРЕГИОНАЛЬНЫЙ ПОЧТОВЫЙ БАНК"" ООО","105066,  г. Москва, ул. Старая Басманная, дом 22",Вице-президент,Акулова Н.Ю.,Зам.главного бухгалтера,Волошина Е.О.,зам.главного бух.-нач.отд.отчетности,Волошина Е.О.,499-267-72-27,23
3172,45,40204899,1027739223687,3172,044579476,12/1/2010,"ОАО ""МОСКОМБАНК""","119146,  г. Москва, 1-я Фрунзенская ул., д.5",Председатель Правления Банка,Караваев Ю.Ю.,Главный бухгалтер,Романенко М.И.,Заместитель главного бухгалтера,Буйлакова М.М.,609-19-19,21
3173,82,12815693,1020500003919,3173,048209941,12/1/2010,"МКБ ""КАЗДАГ Интернешнл"" ООО","367000, Республика Дагестан, г. Махачкала, ул. Магомеда Гаджиева, дом 168 ""в""",Председатель Правления,Федоренко И.П.,Главный бухгалтер,Матвеенко О.В.,Исполнитель,Алиева Н.Г.,678308,20
3174,45,29323250,1027739542258,3174,044583330,12/1/2010,"ООО КБ ""Транспортный""","107061,  г. Москва, ул.Большая Черкизовская, д.5, корп.8",Вице-президент,Максудова М.И.,Главный бухгалтер,Голикова О.В.,Начальник отдела сводной отчетности,Зарипова Е.А.,747-93-07,23
3175,45,40199908,1027739339715,3175,044583349,12/1/2010,"ЗАО КБ ""ИС Банк""","125167,  г. Москва, Эльдорадовский пер., д. 7",Заместитель Председателя Правления,Полякова Яна Петровна,Главный бухгалтер,Щеглова Наталья Владимировна,Ведущий специалист отдела сводной отчетности,Чубукова Екатерина Витальевна,613-88-90,21
3176,40,39464738,1027800001570,3176,044030705,12/1/2010,"ОАО ""БАЛТИНВЕСТБАНК""","197101, Санкт-Петербург, ул. Дивенская, дом 1, литера А",Председатель Правления,Кирилловых И.А.,Главный бухгалтер,Моисеенко И.И.,Начальник Отдела пруденциальной отчетности,Юшин Алексей Андреевич,326-14-76,30
3177,45,29351921,1027739223775,3177,044583381,12/1/2010,"ООО КБ ""Лайтбанк""","107078,  г. Москва, ул. Новая Басманная, д. 22/2, строение 5,6,7",Председатель Правления,Тогузаев К.Ю.,Главный бухгалтер,Федотова Е.В.,Ведущий экономист кредитного отдела,Макарова О.С.,(495)644-3337,21
3180,28,31596179,1026900000050,3180,042809790,12/1/2010,"ОАО ""ТГБ""","170100, г. Тверь, пр-т Чайковского, 1, кор.2",Президент,А.А. Рыбаков,Главный бухгалтер,Н.М. Романова,Финансовый директор,Новоторов А.Н.,330102,24
3181,45,40107127,1027739409170,3181,044585520,12/1/2010,"ООО КБ ""МНИБ""","111020,  г. Москва, ул. Госпитальный вал, д.16/2",Председатель правления,Белин А.Д.,Главный бухгалтер,Шувалов И.С.,Главный бухгалтер,Шувалов И.С.,742-7733,21
3183,45,40287402,1037739700613,3183,044585333,12/1/2010,"ООО Коммерческий Банк ""ХИМЭКСИМБАНК""","105066,  г. Москва, ул. Ольховская, д. 12/40",Председатель Правления,Салыч Г.Г.,Главный бухгалтер,Дронова Н.В.,Главный бухгалтер,Дронова Н.В.,627-78-81,21
3184,82,43357824,1020500002093,3184,048246715,12/1/2010,"КБ ""Континенталь"" ООО","368890, Республика Дагестан, г. Южно-Сухокумск, ул. Ленина, 11",Председатель Правления,Мамаев З.Н.,Главный Бухгалтер,Якимова В.А.,Исполнитель,Якимова В.А.,780904,22
3185,45,29313754,1037739028678,3185,044585265,12/1/2010,"ООО КБ ""Обибанк""","119049,  г. Москва, ул.Донская, д.13, стр.1",И.о. Председателя Правления,Бакина И.Л.,Главный бухгалтер,Фроленкова В.А.,Зам. главного бухгалтера,Родина Н.А.,933-33-23,21
3186,60,40510544,1026100007119,3186,046015961,12/1/2010,"ООО КБ ""Кредэкс""","344002, г. Ростов-на-Дону, ул. М.Горького, 92/63",Директор,Колмыков М.Л.,Главный бухгалтер,Колесникова Л.И.,Исполнитель,Колесникова Л.И.,282-03-90,21
3187,45,23396940,1027700117279,3187,044552544,12/1/2010,"КБ ""ЕДИНСТВЕННЫЙ"" (ООО)","119992,  г. Москва, Лужнецкая набережная, дом 8, строение 1",Председатель Правления,Емельянов Д. С.,Главный бухгалтер,Велицкая Н.В.,Начальник сектора учета и отчетности,Коркина Л. Я.,(495)725-46-25,21
3190,45,29313719,1037739771640,3190,044583228,12/1/2010,"КБ ""Кутузовский"" ООО","121165,  г. Москва, ул.Студенческая, д.44/28",Председатель Правления,Смирнов Евгений Александрович,Главный бухгалтер,Грачева Лилия Алексеевна,Заместитель главного бухгалтера,Рябова Татьяна Александровна,(495)788-07-77,21
3192,82,40750231,1020500001180,3192,048209943,12/1/2010,"ООО ""МГМБ""","367002, Республика Дагестан, г. Махачкала, ул.М.Ярагского, 15",Председатель Правления,Алиев О.А.,Главный бухгалтер,Аскерова Н.Р.,Исполнитель,Багирова У.М.,68-28-49,20
3194,40,39461800,1027800000095,3194,044030702,12/1/2010,"ЗАО ""Сити Инвест Банк""","191187, г. Санкт-Петербург, ул. Шпалерная, д.2/4, литер А",Председатель Правления,Дядичкин П.Н.,Главный бухгалтер,Виноградова А.В.,Специалист 1 категории,Шитов К.И.,3240679 (6155),30
3195,45,29313659,1037700051883,3195,044552659,12/1/2010,"КБ ""МИКО-БАНК"" ООО","115533,  г. Москва, Проспект Андропова, д.22/30",Президент,О.В.Бурихин,Главный бухгалтер,Н.А.Капралова,Зам. начальника отдела бухгалтерского учета и отчетности,Ю.В. Рубинская,221-83-35,21
3197,46,56843673,1025000006855,3197,044583958,12/1/2010,"МКБ ""ОДИНБАНК"" (ООО)","143000, Московская область, город Одинцово, улица Маршала Жукова, дом 9",И.о.Председателя Правления,Бобренко Е.Г.,Главный бухгалтер,Абрамова И.А.,Заместитель начальника отдела отчетности,Нагих А.Е.,585-17-90 (доб.149),25
3200,83,23329205,1020700000089,3200,048327723,12/1/2010,"КБ ""ЕВРОСТАНДАРТ"" (ЗАО)","360017, Кабардино-Балкарская Республика, г. Нальчик, ул. Байсултанова, 10",Председатель Правления,Шогенов З.А.,Главный бухгалтер,Тхамоков А.Ю.,Начальник ОПКБР,Бештокова А.Х.,743008,20
3202,18,39320436,1023400000018,3202,041806831,12/1/2010,ОАО НОКССБАНК,"400005, г.ВОЛГОГРАД, ул.7-я Гвардейская,2",Председатель Правления,Синюков В.Д.,Главный бухгалтер,Павлова Т.Г.,ведущий специалист,Кивачицкая О.А.,23-88-22,21
3203,40,39485686,1027800001976,3203,044030860,12/1/2010,"ЗАО АКБ ""Турбобанк""","190068, Санкт-Петербург, ул. Б.Подъяческая, 19",Председатель Правления,Орда Л.М.,Главный бухгалтер,Чупракова Т.Д.,Главный бухгалтер,Чупракова Т.Д.,310-1901,21
3204,45,29318349,1027739091280,3204,044552120,12/1/2010,"КБ ""РОСПРОМБАНК"" (ООО)","101990,  г. Москва, ул. Мясницкая, дом 35, строение 2",ИО Президента Вице-президент,Мук Н.Д.,Главный бухгалтер,Беляев Д.И.,Начальник отдела,Кудряшова Е.С.,961-22-48,21
3205,45,29320033,1027739327880,3205,044552591,12/1/2010,"ЗАО ""РУССТРОЙБАНК""","109004,  г. Москва, Большой Дровяной переулок, д. 7/9, стр. 1",Заместитель Председателя Правления,Пискунова И.В.,Главный бухгалтер,Семина О.С.,Зам.главного бухгалтера,Костикова О.Ю.,(495)730-00-04 доб.1030,30
3206,92,40654823,1021600000498,3206,049205824,12/1/2010,"МПБ ""Идельбанк"" (ЗАО)","420044, г.Казань, пр. Х.Ямашева, 36",Председатель Правления,Хафизов Азат Ралифович,Главный бухгалтер,Глущенко Н. А.,Специалист Аналитического управления,Хафизова А.А.,5196003,19
3207,45,29317321,1027739295968,3207,044599610,12/1/2010,"ЗАО АКБ ""РУНА-БАНК""","101000, г. Москва, ул. Мясницкая, дом 42/2, строение 2",Председатель Правления,Можаев С.С.,Главный бухгалтер,Кузнецова Е.В.,зам. главного бухгалтера,Виноградов О.В.,223-3440,21
3209,46,34904598,1035000002828,3209,044552593,12/1/2010,"ОАО МКБ ""ДОМ-БАНК""","142005, Московская область, г. Домодедово, ул. Советская, д. 19",Председатель Правления,Бюс Е. И.,Главный бухгалтер,Свилогузова Л.А.,Начальник отдела  экономического анализа и отчетности,Федорова Л.А.,8(279)7-40-49,21
3214,45,29317806,1027700022570,3214,044552821,12/1/2010,"АКБ ""НБВК"" (ЗАО)","127106, г. Москва, ул. Гостиничная, д. 4, кор. 9",Председатель Правления,Бобылева Г.В.,Главный бухгалтер,Дедова Н.И.,Главный специалист,Деева Т.В.,4822865,21
3223,63,34183785,1026400001870,3223,046322801,12/1/2010,"ОАО ""Газнефтьбанк""","410052, г.Саратов, пр-т 50 лет Октября, 118а",Председатель Правления,Ведменский А.А.,Главный бухгалтер,Родионова Г.Ф.,Начальник отдела отчетности,Андреева Т.С.,30-69-93,24
3229,45,40130505,1027739246160,3229,044579461,12/1/2010,"АКБ ""Бенифит-банк"" (ЗАО)","123557,  г. Москва, ул. Климашкина, д.9",Председатель Правления,Шорин М.И.,Зам. главного бухгалтера,Хасанова О.Е.,Начальник отдела отчетности,Арнаутова С.В.,728-59-36,21
3231,45,40134041,1027700156164,3231,044579709,12/1/2010,"ООО КБ ""РЭБ""","127549,  г. Москва, ул. Пришвина, д. 8, корп. 2",И. О. Председателя Правления Банка,Крылова О. В.,Главный бухгалтер,Васинюк Е.Н.,Зам.гл.бух.,Ларина Л. В.,788-72-48,21
3233,45,29320286,1027739691011,3233,044579995,12/1/2010,"ООО ИКБ ""ЛОГОС""","115035,  г. Москва, 2-й Кадашевский пер., д. 10, стр. 1",Председатель Правления,Сурдо Т.Л.,Главный бухгалтер,Копылова И.В.,Начальник кредитного отдела,Мосолова С.В.,959-16-88,30
3234,45,40275706,1027739036687,3234,044579330,12/1/2010,"ООО КБ ""Профит Банк""","115093, г.Москва, 1-й Щипковский переулок, д.3, подъезд 4",Председатель Правления,Тимофеев А.Н.,Главный бухгалтер,Борисова Т.А.,Начальник отдела отчетности,Луценко Е.С.,787-09-41,30
3235,40,32838957,1027800000910,3235,044030747,12/1/2010,"ОАО ""СЭБ Банк""","195009, г. Санкт-Петербург, ул. Михайлова, д.11",Председатель Правления,Павлов Ю.Н.,Главный бухгалтер,Гришина И.П.,Исполнитель,Серова Е. А.,334-03-88,21
3236,45,42809477,1027739051383,3236,044552162,12/1/2010,"ООО КБ ""СОЮЗНЫЙ""","127055,  г. Москва, Тихвинский переулок, д.11, стр. 2",Председатель Правления,Островский А.Э.,Главный бухгалтер,Бородина А.В.,Начальник отдела,Коломиец Н.В.,234-43-83,21
3237,70,39027386,1027100000036,3237,047003779,12/1/2010,"КБ ""ЭКСПРЕСС-ТУЛА"" (ОАО)","300041, Тульская область, г.Тула, ул. Путейская, 1",Первый Заместитель Председателя Правления,Федичев С.Л.,Главный бухгалтер,Низикова Т.А.,Ведущий специалист ПЭО,Григорьева Е.В.,700-902 доб.1159,21
3238,45,40123876,1027739470252,3238,044579212,12/1/2010,"КБ ""Трансинвестбанк"" (ООО)","105005,  г. Москва, пер. Аптекарский, д. 11",Председатель Правления,Бородачев П.С.,Главный бухгалтер,Чуватов А.Ю.,Начальник отдела сводной отчетности,Чаплыгина И.Г.,797-89-36,21
3242,45,29321771,1027739043342,3242-К,044585670,12/1/2010,"ООО ""МКС""","119002, г.Москва, Плотников пер., дом 19/38, стр. 2",Зам. Председателя Правления,Шаренда В.Л.,Главный бухгалтер,Кузнецова С.Н.,Начальник Отдела отчетности,Бадмаева С.А.,777 33 26,21
3245,40,41028826,1022400003944,3245,044030757,12/1/2010,"ОАО ""СИАБ""","196084, г. Санкт-Петербург, ул. Черниговская, 8, лит. А, пом. 1-Н",Первый Заместитель  Председателя  Правления,Ванчикова  Г.Ф.,Заместитель Главного бухгалтера,Белянкина Н.Ю.,Заместитель директора ПЭД,Воловик А.В.,(812) 380-81-30,30
3247,45,29323630,1027739045124,3247,044579800,12/1/2010,"ОАО БАНК ""МОСКВА-СИТИ""","115114,  г. Москва, 2-й Кожевнический переулок, д. 7",И.О. Председателя Правления,Тучкова Е.В.,Главный бухгалтер,Соловьева Г.М.,Зам.главного бухгалтера,Щепнова В.Ю.,981-8501,26
3250,45,29323043,1027739024642,3250,044585295,12/1/2010,"ИКБ ""ОЛМА-Банк"" (ООО)","127051, г. Москва, ул. Садовая Каретная, д.20, стр.1",Председатель Правления,Афанасьев М.Н.,Главный бухгалтер,Устинова А.Н.,Заместитель Главного бухгалтера,Матвеева Л.А.,699-13-75,21
3251,45,40148343,1027739019142,3251,044583119,12/1/2010,"ОАО ""Промсвязьбанк""","109052,  г. Москва, ул.Смирновская, д.10, стр.22",Вице-президент,Волченко А.Ю.,Главный бухгалтер,Морозова И. В.,начальник отдела,Соколова В.П.,"777-10-20, доб. 30-72",30
3252,29,40696454,1024000000210,3252,042908701,12/1/2010,"ОАО ""Газэнергобанк""","248030, г. Калуга, ул. Плеханова, 4",Первый Зам. Председателя Правления,А. А. Иванов,Главный бухгалтер,Е. В. Короткова,Экономист,Филиппова Н.Г.,(4842) 55-77-55 (вн.4256),30
3255,45,29325987,1027739056927,3255,044525272,12/1/2010,ОАО Банк ЗЕНИТ,"129110, Москва, Банный пер., д.9",Зам.Председателя Правления,В.А.Исаков,Главный бухгалтер,Т.А.Богачева,Начальник Управления отчетности,Забурмах М.В.,937-07-37,30
3256,45,40133354,1037739634206,3256,044579304,12/1/2010,"ООО КБ ""МИЛБАНК""","127055,  г. Москва, ул. Новослободская, д. 20",Заместитель Председателя Правления,Федорова Галина Владимировна,Главный бухгалтер,Туршина Наталья Викторовна,Начальник экономического отдела,Маятникова Л.Н.,786-45-09,21
3257,45,40128187,1027739254036,3257,044585747,12/1/2010,"МКИБ ""РОССИТА-БАНК"" ООО","125047,  г. Москва, ул. 1-я Брестская  д.22",Президент,Мишарин А.А.,Главный бухгалтер,Хатина С.М.,Исполнитель,Хатина С.М.,933-46-00,21
3261,45,40133419,1027700514049,3261,044525455,12/1/2010,"ООО ""Внешпромбанк""","119992,  г. Москва, Комсомольский проспект, д. 42, строение 1",Президент,Маркус Лариса Ивановна,Главный бухгалтер,Воронкова Юлия Владимировна,Заместитель начальника отдела внутреннего анализа,Терентьев Василий Николаевич,645 3651,30
3262,61,39063330,1026200007855,3262,046126790,12/1/2010,"ООО РИКБ ""Ринвестбанк""","390000, г. Рязань, Первомайский проспект, д.14",Председатель Правления,Баранов В.Ю.,Зам.главного бухгалтера,Шабанова Е.Н.,Исполнитель,Чипликова Е.Н.,50-00-50 доб.130,23
3265,97,35959503,1022100000317,3265,049706723,12/1/2010,"ООО КБ ""Мегаполис""","428032, Чувашская Республика, г.Чебоксары, ул.К.Маркса, дом 22",Председатель Правления,Андреева А.А.,Главный бухгалтер,Китаева Н.Р.,Начальник кредитного отдела,Васильева М.Я.,66-13-13,30
3266,45,40354914,1027739033013,3266,044525126,12/1/2010,"ЗАО АКБ ""ИНТЕРПРОМБАНК""","119019,  г. Москва, Гоголевский б-р, дом 9, стр. 1",Председатель Правления,А.С. Тимаков,Главный Бухгалтер,В.В. Зипухо,Начальник отдела подготовки отчетных форм,Т.И. Круковская,"232-20-50, доб.1439",30
3267,45,40356362,1027739199124,3267,044579797,12/1/2010,"ОАО КБ ""МАСТ-Банк""","107014, г. Москва, ул. Бабаевская, д. 6",Председатель Правления,Пирогов Ю.А.,Главный бухгалтер,Петрунина Г.В.,Начальник Управления,Тарасевич О.В.,221-55-51,22
3269,53,36392180,1025600002230,3269,045354885,12/1/2010,"ОАО ""БАНК ОРЕНБУРГ""","460024, Оренбургская область, г. Оренбург, ул. Маршала Г.К.Жукова, 25",Руководитель,Самойлов Ю.В.,Главный бухгалтер,Серкова Л.В.,Исполнитель,Мелентьева Е.А.,"797698, 772760",24
3270,45,42771875,1027739059710,3270,044552297,12/1/2010,"КБ ""ВЕГА-БАНК"" (ООО)","105118, г. Москва, проспект Буденного, д. 32 ""А""",Председатель Правления,Дунаев А.Н.,Главный бухгалтер,Пяткина М.Е.,Начальник отдела,Родченкова С.И.,918-24-70,30
3271,33,41442454,1024300000097,3271,043304757,12/1/2010,"ЗАО ""Первый Дортрансбанк""","610006, г.Киров, Октябрьский проспект, д. 24",Председатель Правления,Скобелкин В.Г.,Главный бухгалтер,Редкин В.Ю.,Экономист отдела АУР,Обухова Е.В.,23-65-29,30
3273,45,42771527,1037739162779,3273,044525193,12/1/2010,"(ЗАО ""ЕвроАксис Банк"")","123104,  г. Москва, Спиридоньевский переулок, д. 17, стр. 1",Вице-Президент,Фомин Н.И.,Главный бухгалтер,Попкова Н.В.,Начальник Отдела отчетности,Богданова Е.В.,694-17-08,21
3275,45,42947989,1027739041406,3275,044525347,12/1/2010,"КБ ""Гаранти Банк - Москва"" (ЗАО)","123317,  г. Москва, Пресненская набережная, д. 8, стр. 1",Директор операционного департамента,Домнина О.С.,Главный бухгалтер,Ашкинази Е.И.,Начальник отдела отчетности,Зимина Н.М.,988-07-07,25
3277,45,40371700,1027744002967,3277,044525442,12/1/2010,"ЗАО ""Республиканский банк""","107045, г. Москва, Даев переулок, д.20",ВРИО Председателя Правления,Кужель О.А.,Главный бухгалтер-начальник Управления бухгалтерского учета и отчетности,Романова М.А.,Начальник отдела,Глазова А.В.,604-8263,29
3279,45,43433198,1027800000480,3279,044552589,12/1/2010,"НБ ""ТРАСТ"" (ОАО)","105066, г. Москва, ул. Спартаковская, дом 5, стр. 1",И.О. Председателя Правления-Главный финансовый директор,Кривошеева Е.В.,Главный бухгалтер,Попов А.Ю.,Главный специалист,Васильева Ю.Н.,647-25-52,30
3286,82,40772422,1020500000553,3286,048209964,12/1/2010,"ООО ""Дагэнергобанк""","367000, Республика Дагестан, г.Махачкала, пр.Р.Гамзатова, 39 ""А""",Руководитель,Юсупов М.О.,Главный бухгалтер,Алхасова Б.А.,Зам. главного бухгалтера,Цой Н.В.,780585,20
3287,45,42881635,1027739186914,3287,044525880,12/1/2010,"ОАО ""ВБРР""","129594,  г. Москва, Сущевский вал, дом 65, корп.1",Руководитель Казначейства,Маликова Дина Ринатовна,Главный бухгалтер,Садовая Марина Викторовна,Начальник Управления отчетности и учета рисков,Мичурин Валерий Андреевич,933-03-43,21
3288,40,44277665,1037858008506,3288,044030741,12/1/2010,"ООО КБ ""Финансовый капитал""","190000, Санкт-Петербург, ул.Большая Морская, д.67",И.о. Председателя Правления,Мишин В.Г.,Главный бухгалтер,Адамов А.И.,Исполнитель,Герасимова Т.С.,714-22-15,30
3291,45,42949184,1027739125303,3291,044525300,12/1/2010,"""ООО ПЧРБ""","119454, г. Москва, ул. Лобачевского, д. 27",Первый заместитель Председателя Правления,М.Д.Полтавец,Финансовый директор - главный бухгалтер,С.А.Дерко,Начальник Управления сводной отчетности,Чигиркина В.О.,(495)727-29-76,30
3292,45,42943661,1027739326449,3292,044525700,12/1/2010,"ЗАО ""Райффайзенбанк""","129090,  г. Москва, ул.Троицкая, д.17, стр. 1",Председатель Правления,П.В.Гурин,Главный бухгалтер,И.С.Дроздова,Зам.гл.бухгалтера,И.В.Тренина,721-13-37,25
3293,45,44999855,1027739671288,3293,044585674,12/1/2010,"""Русьуниверсалбанк"" (ООО)","105064, г. Москва, Малый Казенный пер., д.14, стр.1",Первый Заместитель Председателя Правления,Ученик В.Б.,Главный бухгалтер,Братенкова Т.И.,Главный бухгалтер,Братенкова Т.И.,(495)917-82-45,21
3294,45,42949474,1027739132563,3294-*,044583505,12/1/2010,НКО ЗАО НРД,"125009, г.Москва, Средний Кисловский пер., д.1/13, стр.8",Председатель Правления,Астанин Э.В.,Главный бухгалтер,Веремеенко И.Е.,Главный экономист,Виговская С.В.,234-48-29,21
3295,45,44998074,1037739768604,3295,044552506,12/1/2010,"ООО КБ ""ФПК""","107553, г. Москва, ул. Большая Черкизовская, д. 24-а, стр. 1",Председатель Правления,Гостинцева И.В.,Главный бухгалтер,Егорова В.А.,Главный специалист,Малькова И.А.,777-34-51,21
3296,45,42948629,1037739447350,3296,044579203,12/1/2010,"АКБ ""НАШ ДОМ"" (ЗАО)","127473,  г. Москва, улица Селезневская, дом 15 А, строение 1",Председатель правления,Грановский Л.Б.,Главный бухгалтер,Макарова И.Г.,Главный бухгалтер,Макарова И.Г.,8-499-9731414,21
3298,90,44618965,1021500000730,3298,049033758,12/1/2010,"АКБ ""КЭБ"" (ЗАО)","362025, Республика Северная Осетия - Алания , г.Владикавказ, ул. Фрунзе,24",Председатель Правления,Шаталов М.М.,Гл. бухгалтер,Битиева А.Ю.,Исполнитель,Щетинина М.И.,53-10-90,21
3303,45,45069294,1027739278973,3303,044585218,12/1/2010,Азия-Инвест Банк (ЗАО),"115054, г. Москва, ул. Дубининская, д. 55, стр. 7",Председатель Правления,Р.Т.Гулямов,Главный бухгалтер,Н.В.Сайгина,Начальник отдела,И.Е. Березовская,363-3702,21
3306,40,45549516,1027800000931,3306-К,044030505,12/1/2010,ЗАО ПРЦ,"191011, Санкт-Петербург, Садовая, 12/23",Генеральный директор,Желнова Е.Л.,Главный бухгалтер,Игнатьева В.Г.,Главный бухгалтер,Игнатьева В.Г.,324-38-47,21
3307,40,44400887,1022900002113,3307,044030888,12/1/2010,"ЗАО ""Данске банк""","191119, г. Санкт-Петербург, ул. Марата, 69-71, литер А",Председатель Правления,Корнелиус Э.,Зам. Главного бухгалтера,Зенкова О.В.,Ведущий бухгалтер отдела отч?тности и анализа,Ягудина Э.Р.,(812) 332-73-00,24
3308,50,45459457,1025400004915,3308-К,045004303,12/1/2010,ЗАО СРЦ,"630007, город Новосибирск, улица Коммунистическая, № 27/29",Руководитель,Черствякова Н.В.,И.о.главного бухгалтера,Морозова Н.В.,И.о.главного бухгалтера,Морозова Н.В.,3633199,21
3312,45,47311664,1027739267896,3312,044579815,12/1/2010,"МБО ""ОРГБАНК"" (ООО)","115419,  г. Москва, Орджоникидзе, д.11, стр.44",Председатель Правления,Усов А.Б.,Главный бухгалтер,Янгаева А.А.,Бухгалтер,Подорожная Е.В.,231-19-69,30
3313,45,17004769,1027700526809,3313-К,044552646,12/1/2010,ЗАО ЦРП,"129626, г. Москва, 1-ый Рижский переулок, д. 3",Председатель  Правления,Вершков С.В.,Главный  бухгалтер,Гильдикова Г.А.,Зам.главного бухгалтера,Зюзина О.А.,6385346,21
3315,90,44627438,1021500000202,3315,049033764,12/1/2010,"АКБ ""БРР"" (ОАО)","362019, Республика Северная Осетия-Алания, г.Владикавказ, ул. Шмулевича, 8а",Зам. Председателя Правления,Бурнацева С.Х.,Главный бухгалтер,Мамсурова И.С.,Начальник отдела экономического анализа,Сабеева И.М.,542414,21
3316,45,47359576,1027739023180,3316,044579851,12/1/2010,"ЗАО ""ДжиИ Мани Банк""","115035, г. Москва, ул. Садовническая, д. 82, стр.2",Член Правления,Юнусова Л.И.,И.о. Главного бухгалтера,Белозерова Л.В.,Ведущий бухгалтер,Соколова Т.В.,258-04-00 (доб. 2380),30
3318,70,24644469,1027100000311,3318-Р,047003303,12/1/2010,"НКО РКЦ ""БИТ"" (ОАО)","300026, Тульская область, г.Тула, пр. Ленина, 102, кор.4",Директор,Толстикова М.Д.,Гл. бухгалтер,Лыскова О.В.,Гл. бухгалтер,Лыскова О. В.,351-352,21
3319,12,48311413,1025200000803,3319-Р,041203501,12/1/2010,"РНКО ""Базис-Центр"" ЗАО","414056, Астраханская обл.,  г. Астрахань, Ленинский район, пер. Чернышева, д. 1, литер строения А, помещение 004",Директор,Богуславский Ю.А.,Главный бухгалтер,Гермашева Н.Т.,Главный бухгалтер,Гермашева Н.Т.,(8512)69-11-36,21
3323,45,47494727,1032580000012,3323-Р,044552100,12/1/2010,"НКО ЗАО ""МИГОМ""","115184, г. Москва, Средний Овчинниковский пер., 3",и.о. Директора,Чугунов Л.М.,Главный бухгалтер,Баранова О.Ю.,Начальник отдела отчетности,Виткасова Н.В.,745-59-66 (1558),30
3324,36,43957381,1026300001859,3324-Р,043601592,12/1/2010,ЗАО РП СВМБ,"443011, г. Самара, Октябрьский район, ул.Советской Армии, д.238 ""В""",Директор,Кашкаров А.А.,Главный бухгалтер,Бобылева Н.В.,Исполнитель,Бобылева Н.В.,312-37-06,21
3325,05,29769787,1022500001039,3325-Р,040507301,12/1/2010,ЗАО НКО МРЦ,"690091, Приморский край, г.Владивосток, ул.Пограничная, 15в",Председатель Правления,Сорокина Н.А.,Главный бухгалтер,Доровских А.В.,Ведущий экономист,Бурмистрова Е.Н.,43-14-64,22
3326,45,41721444,1026600000745,3326-Р,044552402,12/1/2010,ЗАО УРП,"109544, г. Москва, ул. Малая Андроньевская, 20/8, стр. 1 - 1а",Генеральный директор,Никулина Татьяна Евгеньевна,Главный бухгалтер,Симачева Ирина Иосифовна,Главный бухгалтер,Симачева Ирина Иосифовна,705-92-90 доб.5007,21
3328,45,18427242,1027739369041,3328,044525101,12/1/2010,"ООО ""Дойче Банк""","115035, г. Москва, ул. Садовническая, д. 82, стр. 2",Член Правления,Томлянович Степан Анатольевич,Заместитель главного бухгалтера,Апарина Виктория Вячеславовна,Заместитель главного бухгалтера,Апарина Виктория Вячеславовна,797 53 35,21
