REGN,OKATO,OKPO,OGRN,REGN_S,BIC,DT,NAME_B,ADR,IM,IM_FIO,AG,AG_FIO,IC,IC_FIO,COM,C2_4
1680,40,20501862,1027800000953,1680,044030882,10/1/2010,Креди Агриколь КИБ ЗАО,"191186, Санкт-Петербург, Невский пр. дом 12",Административный директор,Овсянников А.Г.,Зам. главного бухгалтера,Павлова Е.В.,Гл.бухгалтер МФ,Астюкевич А.С.,(495) 564 8456,22
1684,45,29304063,1027700375944,1684,044525874,10/1/2010,"ЗАО АКБ ""РОСТРАБАНК""","115035, г. Москва, ул. Садовническая, д. 25, 27, стр. 1",Первый Заместитель Председателя Правления,Алишейхова М.А.,Главный бухгалтер,Гараева А.Л.,Начальник отдела,Минаева Е.В.,223-00-55,22
1697,45,09308633,1027739326933,1697,044585318,10/1/2010,ОКЕАН БАНК (ЗАО),"119334,  г. Москва, Канатчиковский проезд, д. 1, стр.1",Председатель Правления,М. О. Коньков,Главный бухгалтер,Е. П. Трашенкова,Начальник отдела отчетности РФ,Еремина Н. В.,981-55-11 доб. 1513,30
1717,45,17511213,1027700259058,1717,044552210,10/1/2010,Банкхаус Эрбе (ЗАО),"123056, г.Москва, ул.Зоологическая, д.26, стр.1",Председатель Правления,Бурцева О.Г.,Главный бухгалтер,Нехороших В.А.,Начальник отдела отчетности,Киняпина М.Н.,254-72-00,22
1720,69,09266291,1027000002446,1720,046902728,10/1/2010,"ОАО ""Томскпромстройбанк""","634061, город Томск, проспект Фрунзе, 90",Зам.Председателя Правления,Борискина Надежда Николаевна,Главный бухгалтер,Арабаджиева Нина Эдуардовна,Исполнитель,Былина Т.В.,26-62-76,22
1724,45,09308188,1027739510787,1724,044585320,10/1/2010,"ОАО АКБ ""ИРОНБАНК""","115054,  г. Москва, 3-й Монетчиковский пер., д.4/6, стр.1",И.О.Председателя Правления,Трусов А.А.,Главный бухгалтер,Прокопова О.В.,Начальник управления,Андреев В.А.,959-36-00,22
1730,45,17399561,1027739042495,1730,044583368,10/1/2010,"ОАО ""ПРБ""","123557,  г. Москва, ул. Пресненский вал, д. 14, стр. 3",Председатель Правления,О.В. Курбатов,Главный бухгалтер,Т.Н. Меркулова,Начальник Управления отчетности,Е.П. Давыдова,739-00-99,30
1734,40,20503720,1027800004209,1734,044030816,10/1/2010,"ОАО ""ГАНЗАКОМБАНК""","191123, Санкт-Петербург, Манежный пер., 14, литер А",Председатель Правления,Субханкулов В.М.,Главный Бухгалтер,Черемная С.А.,гл.специалист,Зайцева А.М.,719-61-97,22
1736,45,09308415,1027739186738,1736,044585325,10/1/2010,"ООО КБ ""Жилкредит""","107023,  г. Москва, ул. Малая Семеновская, д. 1, стр. 1",Зам.Председателя Правления,Климушкин Д.А.,Главный бухгалтер,Юсупова Н.К.,бухгалтер,Гришкина Н.Ю.,786-27-67,26
1738,53,11916110,1025600001019,1738,045330852,10/1/2010,"ОАО ""НСТ-БАНК""","462359, Оренбургская обл., г. Новотроицк, ул. Советская, 49",Председатель Правления,Шарова О.А.,Главный бухгалтер,Житкова Т.Н.,Ведущий экономист по планированию и анализу,Данильченко С.Г.,67-69-79,26
1743,65,16638437,1026600002065,1743,046577957,10/1/2010,"ЗАО ""Сберинвестбанк""","620146, г. Екатеринбург, ул. Шаумяна, 73",И.о. председателя правления,Сычев Д.Г.,Главный бухгалтер,Зубова О.В.,Начальник отдела сводной отчетности,Игнашкина Е.С.,379-22-95,30
1747,32,22926287,1024200001792,1747,043209770,10/1/2010,"ООО ""НОВОКИБ""","654080, Кемеровская область, г.Новокузнецк, ул.Кирова, д.69",Председатель Правления,Разваляева А.В.,Главный бухгалтер,Широбокова В.Г.,Ведущий специалист по отчетности,Ткаченко Л.И.,(3843)459267,22
1751,45,25094551,1107711000022,1751,044552866,10/1/2010,АКБ МОСОБЛБАНК ОАО,"109028, г. Москва, ул. Солянка,  д. 3, стр. 2",Председатель Правления,Орлов Н.Л.,Зам. Главного бухгалтера,Шияновский И.Г.,Начальник отдела отчетности,Старцева О.В.,626-21-01 доб. 20-82,30
1763,24,10731360,1043700028679,1763,042406705,10/1/2010,"ОАО КБ ""ИВАНОВО""","153002, г.Иваново, просп. Ленина, д. 31-А",Председатель правления,Морковкин А.Л.,И.о. главного бухгалтера,Мохова Е.Г.,Начальник отдела анализа и отчетности,Тихомирова Л.А.,(4932) 32-69-26,30
1765,12,10393578,1023000817388,1765,041203715,10/1/2010,ОАО ЕАТПБанк,"414000 г.Астрахань ул.Ногина, 3",Руководитель,Царева Л.Ю.,Главный бухгалтер,Антонова Т.Н.,Заместитель главного бухгалтера,Крицкая С.В.,390224,30
1776,45,09308343,1027739340584,1776,044525352,10/1/2010,"ОАО Банк ""Петрокоммерц""","127051, г. Москва, ул. Петровка, д. 24, стр. 1",Первый Вице-президент,Колобова Н.В.,Главный бухгалтер,Фунтова Е.В.,Начальник отдела балансовой отчетности,Кондратенко Е.Ю.,623-46-57,26
1777,45,12844128,1020700001464,1777,044599205,10/1/2010,"ОАО КБ ""ЕВРОКОММЕРЦ""","111020, г. Москва, ул. Авиамоторная, д. 11, корпус 1",Председатель Правления,Маремкулов А.В.,Главный бухгалтер,Шокарова Р.М.,Начальник кредитного отдела,Агирова З.М.,361-31-67,22
1781,24,10729179,1023700001467,1781,042406701,10/1/2010,"ОАО КИБ ""ЕВРОАЛЬЯНС""","153000, г.Иваново, ул.Станко, д.13",Председатель правления,Суглобова М. В.,Главный бухгалтер,Сергеева Е. С.,Исполнитель,Дригинкина И. В.,41-15-69,30
1788,57,2404639,1025900000059,1788,045773705,10/1/2010,"""ЗАО АКИБ ""Почтобанк""","614096, г. Пермь, ул. Ленина, 68",Председатель Правления,Жилин В.А.,Главный бухгалтер,Карпова В.И.,Начальник ФЭУ,Женина Р.В.,233-19-84,22
1792,36,11707493,1026300001991,1792,043602975,10/1/2010,"ООО ""Русфинанс Банк""","443013, Самарская область, г. Самара, ул. Чернореченская, дом 42а",Заместитель Председателя Правления,Ревякина О.П.,Главный бухгалтер,Буйдинова С.В.,Начальник отдела,Бондарева Т.Ф.,276-44-11 (04756),22
