REGN,C1_3,C2_3,C3_3
1927,Í12,0.00,
1928,Í1,95.03,
1928,Í2,151.85,
1928,Í3,153.92,
1928,Í4,38.65,
1928,Í7,31.03,
1928,Í9.1,0.00,
1928,Í10.1,0.67,
1928,Í12,0.00,
1939,Í1,12.78,
1939,Í2,64.73,
1939,Í3,119.41,
1939,Í4,82.76,
1939,Í7,459.64,
1939,Í9.1,0.46,
1939,Í10.1,0.63,
1939,Í12,0.00,
1942,Í1,13.88,
1942,Í2,44.63,
1942,Í3,65.28,
1942,Í4,88.86,
1942,Í7,358.46,
1942,Í9.1,2.24,
1942,Í10.1,0.14,
1942,Í12,6.84,
1943,Í1,39.32,
1943,Í2,38.40,
1943,Í3,78.63,
1943,Í4,0.21,
1943,Í7,124.91,
1943,Í9.1,0.11,
1943,Í10.1,0.34,
1943,Í12,0.00,
1946,Í1,24.12,
1946,Í2,22.50,
1946,Í3,203.09,
1946,Í4,9.86,
1946,Í7,192.41,
1946,Í9.1,0.00,
1946,Í10.1,0.23,
1946,Í12,0.00,
1948,Í1,40.64,
1948,Í2,82.40,
1948,Í3,98.07,
1948,Í4,27.27,
1948,Í7,120.91,
1948,Í9.1,0.00,
1948,Í10.1,0.67,
1948,Í12,0.00,
1949,Í1,11.76,
1949,Í2,108.07,
1949,Í3,138.55,
1949,Í4,103.52,
1949,Í7,0.00,
1949,Í9.1,0.00,
1949,Í10.1,2.17,
1949,Í12,0.00,
1950,Í1,13.72,
1950,Í2,125.22,
1950,Í3,109.91,
1950,Í4,28.09,
1950,Í7,271.97,
1950,Í9.1,4.88,
1950,Í10.1,0.69,
1950,Í12,22.15,
1951,Í1,29.22,
1951,Í2,126.42,
1951,Í3,108.25,
1951,Í4,27.53,
1951,Í7,215.20,
1951,Í9.1,0.00,
1951,Í10.1,0.43,
1951,Í12,0.00,
1955,Í1,10.67,
1955,Í2,193.18,
1955,Í3,205.71,
1955,Í4,54.63,
1955,Í7,517.60,
1955,Í9.1,0.37,
1955,Í10.1,1.82,
1955,Í12,0.00,
1956,Í1,37.94,
1956,Í2,45.95,
1956,Í3,50.29,
1956,Í4,95.86,
1956,Í7,106.99,
1956,Í9.1,0.58,
1956,Í10.1,1.70,
1956,Í12,0.00,
1957,Í1,17.47,
1957,Í2,47.99,
1957,Í3,66.59,
1957,Í4,73.44,
1957,Í7,234.99,
1957,Í9.1,0.00,
1957,Í10.1,1.59,
1957,Í12,0.00,
1961,Í1,11.90,
1961,Í2,55.58,
1961,Í3,69.10,
1961,Í4,23.23,
1961,Í7,175.40,
1961,Í9.1,0.00,
1961,Í10.1,1.87,
1961,Í12,0.00,
1966,Í1,17.86,
1966,Í2,63.37,
1966,Í3,133.88,
1966,Í4,77.08,
1966,Í7,100.74,
1966,Í9.1,1.15,
1966,Í10.1,1.89,
1966,Í12,0.00,
1967,Í1,10.39,
1967,Í2,34.17,
1967,Í3,64.59,
1967,Í4,16.30,
1967,Í7,594.75,
1967,Í9.1,0.00,
1967,Í10.1,0.00,
1967,Í12,0.00,
1968,Í1,19.19,
1968,Í2,73.18,
1968,Í3,71.36,
1968,Í4,110.44,
1968,Í7,325.20,
1968,Í9.1,0.00,
1968,Í10.1,0.07,
1968,Í12,0.00,
1971,Í1,11.25,
1971,Í2,66.22,
1971,Í3,74.87,
1971,Í4,99.53,
1971,Í7,376.24,
1971,Í9.1,15.85,
1971,Í10.1,1.74,
1971,Í12,1.31,
1972,Í1,17.45,
1972,Í2,31.68,
1972,Í3,68.23,
1972,Í4,92.48,
1972,Í7,397.39,
1972,Í9.1,5.80,
1972,Í10.1,0.73,
1972,Í12,0.00,
1973,Í1,62.31,
1973,Í2,40.98,
1973,Í3,173.85,
1973,Í4,66.84,
1973,Í7,97.94,
1973,Í9.1,18.79,
1973,Í10.1,1.98,
1973,Í12,0.00,
1975,Í1,11.60,
1975,Í2,136.69,
1975,Í3,146.90,
1975,Í4,104.48,
1975,Í7,37.36,
1975,Í9.1,0.00,
1975,Í10.1,0.25,
1975,Í12,0.00,
1978,Í1,11.95,
1978,Í2,104.43,
1978,Í3,153.14,
1978,Í4,55.67,
1978,Í7,231.20,
1978,Í9.1,0.00,
1978,Í10.1,1.24,
1978,Í12,0.00,
1982,Í1,11.84,
1982,Í2,93.69,
1982,Í3,87.01,
1982,Í4,45.14,
1982,Í7,443.16,
1982,Í9.1,0.00,
1982,Í10.1,0.70,
1982,Í12,0.00,
1987,Í1,23.44,
1987,Í2,161.29,
1987,Í3,194.11,
1987,Í4,80.71,
1987,Í7,256.59,
1987,Í9.1,0.00,
1987,Í10.1,0.02,
1987,Í12,0.00,
1988,Í1,73.83,
1988,Í2,98.28,
1988,Í3,118.68,
1988,Í4,17.23,
1988,Í7,20.68,
1988,Í9.1,0.00,
1988,Í10.1,0.00,
1988,Í12,0.00,
1991,Í1,17.61,
1991,Í2,85.33,
1991,Í3,89.68,
1991,Í4,25.45,
1991,Í7,31.98,
1991,Í9.1,0.00,
1991,Í10.1,0.00,
1991,Í12,0.00,
2011,Í1,36.01,
2011,Í2,266.50,
2011,Í3,215.51,
2011,Í4,3.04,
2011,Í7,60.00,
2011,Í9.1,7.44,
2011,Í10.1,0.54,
2011,Í12,0.00,
2015,Í1,31.55,
2015,Í2,68.03,
2015,Í3,99.31,
2015,Í4,83.20,
2015,Í7,51.66,
2015,Í9.1,0.00,
2015,Í10.1,1.27,
2015,Í12,0.16,
2023,Í1,74.81,
2023,Í2,100.00,
2023,Í3,103.92,
2023,Í4,1.46,
2023,Í7,12.09,
2023,Í9.1,0.00,
2023,Í10.1,0.00,
2023,Í12,0.00,
2027,Í1,53.51,
2027,Í2,78.83,
2027,Í3,97.81,
2027,Í4,19.16,
2027,Í7,91.30,
2027,Í9.1,0.00,
2027,Í10.1,1.43,
2027,Í12,0.00,
2029,Í1,10.42,
2029,Í2,38.46,
2029,Í3,61.65,
2029,Í4,75.32,
2029,Í7,442.23,
2029,Í9.1,0.01,
2029,Í10.1,0.42,
2029,Í12,0.00,
2034,Í1,25.21,
2034,Í2,67.72,
2034,Í3,75.80,
2034,Í4,37.65,
2034,Í7,196.98,
2034,Í9.1,20.38,
2034,Í10.1,2.69,
2034,Í12,0.00,
2035,Í1,16.72,
2035,Í2,33.00,
2035,Í3,58.64,
2035,Í4,4.51,
2035,Í7,402.42,
2035,Í9.1,24.11,
2035,Í10.1,0.00,
2035,Í12,0.00,
2037,Í1,28.70,
2037,Í2,66.08,
2037,Í3,70.29,
2037,Í4,31.60,
2037,Í7,219.25,
2037,Í9.1,4.93,
2037,Í10.1,0.87,
2037,Í12,0.00,
2048,Í1,21.34,
2048,Í2,93.97,
2048,Í3,107.98,
2048,Í4,55.42,
2048,Í7,201.02,
2048,Í9.1,0.00,
2048,Í10.1,0.49,
2048,Í12,0.00,
2050,Í1,17.89,
2050,Í2,43.89,
2050,Í3,56.79,
2050,Í4,69.34,
2050,Í7,264.96,
2050,Í9.1,0.00,
2050,Í10.1,0.76,
2050,Í12,1.83,
2053,Í1,26.28,
2053,Í2,54.02,
2053,Í3,108.70,
2053,Í4,51.96,
2053,Í7,154.00,
2053,Í9.1,0.00,
2053,Í10.1,0.84,
2053,Í12,0.00,
2055,Í1,31.55,
2055,Í2,70.95,
2055,Í3,93.44,
2055,Í4,72.59,
2055,Í7,215.27,
2055,Í9.1,0.02,
2055,Í10.1,0.13,
2055,Í12,0.00,
2063,Í1,10.89,
2063,Í2,49.84,
2063,Í3,63.90,
2063,Í4,47.82,
2063,Í7,364.57,
2063,Í9.1,0.00,
2063,Í10.1,2.71,
2063,Í12,0.00,
2065,Í1,12.22,
2065,Í2,53.30,
2065,Í3,91.50,
2065,Í4,85.01,
2065,Í7,381.71,
2065,Í9.1,0.00,
2065,Í10.1,0.50,
2065,Í12,0.00,
2070,Í1,23.97,
2070,Í2,34.73,
2070,Í3,96.28,
2070,Í4,37.24,
2070,Í7,247.54,
2070,Í9.1,9.10,
2070,Í10.1,1.06,
2070,Í12,0.00,
2071,Í1,35.18,
2071,Í2,403.10,
2071,Í3,160.78,
2071,Í4,40.80,
2071,Í7,248.79,
2071,Í9.1,0.00,
2071,Í10.1,0.87,
2071,Í12,0.00,
2073,Í1,15.43,
2073,Í2,64.14,
2073,Í3,73.61,
2073,Í4,38.62,
2073,Í7,573.51,
2073,Í9.1,0.00,
2073,Í10.1,1.36,
2073,Í12,0.00,
2074,Í1,54.28,
2074,Í2,155.75,
2074,Í3,97.48,
2074,Í4,17.65,
2074,Í7,59.02,
2074,Í9.1,1.45,
2074,Í10.1,0.69,
2074,Í12,0.00,
2085,Í1,117.28,
2085,Í2,980.57,
2085,Í3,1001.70,
2085,Í4,38.68,
2085,Í7,73.00,
2085,Í9.1,0.00,
2085,Í10.1,0.47,
2085,Í12,0.00,
2090,Í1,454.82,
2090,Í2,252.16,
2090,Í3,255.52,
2090,Í4,1.02,
2090,Í7,0.00,
2090,Í9.1,0.00,
2090,Í10.1,0.00,
2090,Í12,0.00,
2093,Í1,11.58,
2093,Í2,89.68,
2093,Í3,77.15,
2093,Í4,77.88,
2093,Í7,270.02,
2093,Í9.1,0.00,
2093,Í10.1,0.67,
2093,Í12,0.00,
2098,Í1,51.82,
2098,Í2,82.74,
2098,Í3,100.62,
2098,Í4,25.55,
2098,Í7,43.58,
2098,Í9.1,0.00,
2098,Í10.1,0.00,
2098,Í12,0.00,
2103,Í1,12.64,
2103,Í2,53.56,
2103,Í3,78.07,
2103,Í4,57.79,
2103,Í7,421.33,
2103,Í9.1,0.00,
2103,Í10.1,1.27,
2103,Í12,2.14,
2108,Í1,11.52,
2108,Í2,39.38,
2108,Í3,58.03,
2108,Í4,103.60,
2108,Í7,582.96,
2108,Í9.1,0.01,
2108,Í10.1,2.12,
2108,Í12,0.00,
2110,Í1,13.05,
2110,Í2,43.27,
2110,Í3,63.48,
2110,Í4,34.51,
2110,Í7,487.62,
2110,Í9.1,3.41,
2110,Í10.1,0.09,
2110,Í12,0.23,
2119,Í1,24.09,
2119,Í2,53.65,
2119,Í3,86.45,
2119,Í4,39.54,
2119,Í7,155.29,
2119,Í9.1,0.00,
2119,Í10.1,1.41,
2119,Í12,0.00,
2123,Í1,11.49,
2123,Í2,57.95,
2123,Í3,94.05,
2123,Í4,91.76,
2123,Í7,331.94,
2123,Í9.1,0.00,
2123,Í10.1,0.91,
2123,Í12,0.00,
2136,Í1,26.76,
2136,Í2,53.63,
2136,Í3,72.51,
2136,Í4,33.84,
2136,Í7,236.22,
2136,Í9.1,0.00,
2136,Í10.1,0.84,
2136,Í12,0.15,
2142,Í1,13.01,
2142,Í2,55.82,
2142,Í3,55.85,
2142,Í4,112.58,
2142,Í7,271.74,
2142,Í9.1,1.76,
2142,Í10.1,0.38,
2142,Í12,4.22,
2145,Í1,22.08,
2145,Í2,177.04,
2145,Í3,179.20,
2145,Í4,117.58,
2145,Í7,264.69,
2145,Í9.1,0.00,
2145,Í10.1,0.69,
2145,Í12,0.00,
2148,Í1,40.10,
2148,Í2,39.68,
2148,Í3,102.60,
2148,Í4,20.34,
2148,Í7,97.42,
2148,Í9.1,0.00,
2148,Í10.1,0.35,
2148,Í12,0.00,
2152,Í1,51.30,
2152,Í2,118.25,
2152,Í3,119.98,
2152,Í4,10.34,
2152,Í7,113.65,
2152,Í9.1,0.00,
2152,Í10.1,0.01,
2152,Í12,1.76,
2156,Í1,31.92,
2156,Í2,35.03,
2156,Í3,65.75,
2156,Í4,83.86,
2156,Í7,189.95,
2156,Í9.1,0.00,
2156,Í10.1,0.05,
2156,Í12,0.00,
2157,Í1,16.84,
2157,Í2,60.43,
2157,Í3,65.03,
2157,Í4,15.70,
2157,Í7,421.58,
2157,Í9.1,3.12,
2157,Í10.1,0.84,
2157,Í12,0.00,
2158,Í1,126.20,
2158,Í2,155.45,
2158,Í3,154.55,
2158,Í4,28.65,
2158,Í7,5.85,
2158,Í9.1,0.00,
2158,Í10.1,0.00,
2158,Í12,0.00,
2166,Í1,63.09,
2166,Í2,88.37,
2166,Í3,90.53,
2166,Í4,38.85,
2166,Í7,55.83,
2166,Í9.1,0.00,
2166,Í10.1,0.00,
2166,Í12,0.01,
2167,Í1,18.93,
2167,Í2,56.17,
2167,Í3,84.17,
2167,Í4,73.28,
2167,Í7,300.59,
2167,Í9.1,0.02,
2167,Í10.1,2.17,
2167,Í12,0.00,
2168,Í1,38.40,
2168,Í2,205.69,
2168,Í3,153.51,
2168,Í4,4.06,
2168,Í7,55.93,
2168,Í9.1,0.00,
2168,Í10.1,0.00,
2168,Í12,0.00,
2170,Í1,30.12,
2170,Í2,39.04,
2170,Í3,52.76,
2170,Í4,45.46,
2170,Í7,95.97,
2170,Í9.1,9.99,
2170,Í10.1,0.18,
2170,Í12,20.05,
2179,Í1,12.44,
2179,Í2,55.20,
2179,Í3,108.90,
2179,Í4,67.31,
2179,Í7,337.65,
2179,Í9.1,16.08,
2179,Í10.1,0.55,
2179,Í12,0.00,
2188,Í1,14.58,
2188,Í2,55.13,
2188,Í3,117.91,
2188,Í4,57.31,
2188,Í7,288.45,
2188,Í9.1,0.00,
2188,Í10.1,1.63,
2188,Í12,0.00,
2192,Í1,28.07,
2192,Í2,43.35,
2192,Í3,59.90,
2192,Í4,90.10,
2192,Í7,158.92,
2192,Í9.1,4.77,
2192,Í10.1,1.41,
2192,Í12,0.00,
2207,Í1,15.37,
2207,Í2,27.26,
2207,Í3,61.29,
2207,Í4,96.66,
2207,Í7,190.30,
2207,Í9.1,1.95,
2207,Í10.1,1.81,
2207,Í12,0.25,
2208,Í1,22.28,
2208,Í2,62.00,
2208,Í3,68.90,
2208,Í4,92.04,
2208,Í7,150.33,
2208,Í9.1,0.00,
2208,Í10.1,1.21,
2208,Í12,4.66,
2209,Í1,11.20,
2209,Í2,77.54,
2209,Í3,111.16,
2209,Í4,67.96,
2209,Í7,343.15,
2209,Í9.1,0.00,
2209,Í10.1,0.78,
2209,Í12,16.47,
2210,Í1,12.84,
2210,Í2,54.77,
2210,Í3,74.06,
2210,Í4,84.52,
2210,Í7,280.45,
2210,Í9.1,0.02,
2210,Í10.1,0.97,
2210,Í12,0.00,
2211,Í1,13.74,
2211,Í2,100.85,
2211,Í3,96.60,
2211,Í4,74.72,
2211,Í7,374.86,
2211,Í9.1,0.00,
2211,Í10.1,2.53,
2211,Í12,0.00,
2216,Í1,15.71,
2216,Í2,78.49,
2216,Í3,87.66,
2216,Í4,97.38,
2216,Í7,159.71,
2216,Í9.1,9.84,
2216,Í10.1,1.29,
2216,Í12,0.00,
2225,Í1,13.08,
2225,Í2,62.49,
2225,Í3,92.94,
2225,Í4,59.99,
2225,Í7,138.41,
2225,Í9.1,0.00,
2225,Í10.1,2.63,
2225,Í12,0.08,
2228,Í1,17.17,
2228,Í2,162.63,
2228,Í3,128.27,
2228,Í4,45.85,
2228,Í7,128.52,
2228,Í9.1,0.00,
2228,Í10.1,0.53,
2228,Í12,0.00,
2232,Í1,207.15,
2232,Í2,116.65,
2232,Í3,117.41,
2232,Í12,1.56,
2241,Í1,45.23,
2241,Í2,34.97,
2241,Í3,97.10,
2241,Í4,7.60,
2241,Í7,36.32,
2241,Í9.1,13.37,
2241,Í10.1,1.20,
2241,Í12,0.00,
2244,Í1,12.29,
2244,Í2,92.93,
2244,Í3,97.22,
2244,Í4,76.65,
2244,Í7,297.98,
2244,Í9.1,0.21,
2244,Í10.1,1.32,
2244,Í12,0.00,
2245,Í1,32.21,
2245,Í2,51.72,
2245,Í3,77.13,
2245,Í4,56.92,
2245,Í7,206.62,
2245,Í9.1,1.88,
2245,Í10.1,2.11,
2245,Í12,0.00,
2248,Í1,20.46,
2248,Í2,28.02,
2248,Í3,88.01,
2248,Í4,43.43,
2248,Í7,355.43,
2248,Í9.1,2.48,
2248,Í10.1,1.43,
2248,Í12,0.00,
2249,Í1,31.59,
2249,Í2,48.71,
2249,Í3,74.37,
2249,Í4,57.36,
2249,Í7,159.03,
2249,Í9.1,0.00,
2249,Í10.1,0.46,
2252,Í1,30.89,
2252,Í2,38.45,
2252,Í3,130.83,
2252,Í4,18.20,
2252,Í7,237.10,
2252,Í9.1,0.00,
2252,Í10.1,0.58,
2252,Í12,0.00,
2253,Í1,28.68,
2253,Í2,66.49,
2253,Í3,66.48,
2253,Í4,14.87,
2253,Í7,200.09,
2253,Í9.1,0.00,
2253,Í10.1,1.73,
2253,Í12,0.00,
2254,Í1,18.90,
2254,Í2,107.54,
2254,Í3,75.50,
2254,Í4,28.14,
2254,Í7,415.63,
2254,Í9.1,1.31,
2254,Í10.1,1.27,
2254,Í12,0.00,
2258,Í1,21.21,
2258,Í2,244.46,
2258,Í3,286.23,
2258,Í4,31.52,
2258,Í7,0.00,
2258,Í9.1,0.00,
2258,Í10.1,1.02,
2258,Í12,0.00,
2264,Í1,25.88,
2264,Í2,36.08,
2264,Í3,57.78,
2264,Í4,108.54,
2264,Í7,111.36,
2264,Í9.1,0.00,
2264,Í10.1,1.87,
2264,Í12,0.00,
2267,Í1,25.48,
2267,Í2,76.69,
2267,Í3,101.70,
2267,Í4,26.50,
2267,Í7,41.82,
2267,Í9.1,0.00,
2267,Í10.1,1.06,
2267,Í12,0.00,
2268,Í1,13.59,
2268,Í2,62.16,
2268,Í3,118.92,
2268,Í4,81.57,
2268,Í7,228.72,
2268,Í9.1,0.01,
2268,Í10.1,0.72,
2268,Í12,0.08,
2269,Í1,10.66,
2269,Í2,38.92,
2269,Í3,94.30,
2269,Í4,86.99,
2269,Í7,556.03,
2269,Í9.1,11.68,
2269,Í10.1,0.43,
2269,Í12,0.00,
2270,Í1,15.97,
2270,Í2,23.47,
2270,Í3,114.56,
2270,Í4,63.45,
2270,Í7,493.45,
2270,Í9.1,0.00,
2270,Í10.1,0.70,
2270,Í12,0.00,
2271,Í1,15.28,
2271,Í2,40.85,
2271,Í3,72.99,
2271,Í4,103.63,
2271,Í7,425.45,
2271,Í9.1,4.29,
2271,Í10.1,2.14,
2271,Í12,0.00,
2272,Í1,12.47,
2272,Í2,54.30,
2272,Í3,59.31,
2272,Í4,94.69,
2272,Í7,136.88,
2272,Í9.1,0.00,
2272,Í10.1,0.98,
2272,Í12,0.13,
2273,Í1,11.76,
2273,Í2,78.68,
2273,Í3,80.35,
2273,Í4,27.08,
2273,Í7,599.59,
2273,Í9.1,0.00,
2273,Í10.1,0.26,
2273,Í12,0.00,
2275,Í1,11.27,
2275,Í2,40.90,
2275,Í3,83.73,
2275,Í4,55.21,
2275,Í7,199.18,
2275,Í9.1,0.00,
2275,Í10.1,1.57,
2275,Í12,0.85,
2285,Í1,14.38,
2285,Í2,41.76,
2285,Í3,52.29,
2285,Í4,94.63,
2285,Í7,282.93,
2285,Í9.1,16.40,
2285,Í10.1,0.50,
2285,Í12,0.00,
2299,Í1,20.77,
2299,Í2,55.92,
2299,Í3,75.96,
2299,Í4,34.00,
2299,Í7,310.84,
2299,Í9.1,20.10,
2299,Í10.1,1.24,
2299,Í12,2.83,
2302,Í1,13.75,
2302,Í2,43.86,
2302,Í3,61.69,
2302,Í4,51.11,
2302,Í7,353.19,
2302,Í9.1,1.14,
2302,Í10.1,2.35,
2302,Í12,0.00,
2304,Í1,11.28,
2304,Í2,97.99,
2304,Í3,64.70,
2304,Í4,83.07,
2304,Í7,553.82,
2304,Í9.1,0.00,
2304,Í10.1,0.39,
2304,Í12,1.69,
2306,Í1,18.14,
2306,Í2,96.69,
2306,Í3,128.53,
2306,Í4,79.34,
2306,Í7,65.07,
2306,Í9.1,0.00,
2306,Í10.1,1.21,
2306,Í12,0.00,
2307,Í1,14.57,
2307,Í2,52.84,
2307,Í3,109.52,
2307,Í4,87.05,
2307,Í7,305.74,
2307,Í9.1,14.57,
2307,Í10.1,1.06,
2307,Í12,0.00,
2309,Í1,63.99,
2309,Í2,76.73,
2309,Í3,98.75,
2309,Í4,55.86,
2309,Í7,68.03,
2309,Í9.1,0.00,
2309,Í10.1,0.03,
2309,Í12,0.00,
2312,Í1,16.27,
2312,Í2,35.13,
2312,Í3,114.14,
2312,Í4,81.36,
2312,Í7,299.97,
2312,Í9.1,0.00,
2312,Í10.1,0.37,
2312,Í12,0.00,
2313,Í1,20.89,
2313,Í2,46.09,
2313,Í3,111.31,
2313,Í4,14.70,
2313,Í7,381.62,
2313,Í9.1,0.00,
2313,Í10.1,0.00,
2313,Í12,0.00,
2316,Í1,13.50,
2316,Í2,24.63,
2316,Í3,57.73,
2316,Í4,94.37,
2316,Í7,200.76,
2316,Í9.1,0.13,
2316,Í10.1,2.01,
2316,Í12,0.97,
2324,Í1,12.13,
2324,Í2,70.00,
2324,Í3,55.21,
2324,Í4,93.71,
2324,Í7,497.47,
2324,Í9.1,0.00,
2324,Í10.1,0.81,
2324,Í12,0.00,
2328,Í1,10.63,
2328,Í2,84.67,
2328,Í3,100.41,
2328,Í4,42.62,
2328,Í7,739.64,
2328,Í9.1,0.00,
2328,Í10.1,0.35,
2328,Í12,0.00,
2330,Í1,34.91,
2330,Í2,29.23,
2330,Í3,198.53,
2330,Í4,6.56,
2330,Í7,173.73,
2330,Í9.1,0.00,
2330,Í10.1,0.00,
2330,Í12,0.00,
2337,Í1,14.47,
2337,Í2,45.11,
2337,Í3,72.84,
2337,Í4,91.12,
2337,Í7,423.68,
2337,Í9.1,0.00,
2337,Í10.1,1.17,
2337,Í12,0.02,
2347,Í1,22.53,
2347,Í2,42.06,
2347,Í3,54.75,
2347,Í4,89.26,
2347,Í7,277.68,
2347,Í9.1,2.16,
2347,Í10.1,0.09,
2347,Í12,0.00,
2364,Í1,17.11,
2364,Í2,104.80,
2364,Í3,138.21,
2364,Í4,23.36,
2364,Í7,376.34,
2364,Í9.1,0.00,
2364,Í10.1,1.05,
2364,Í12,0.00,
2368,Í1,15.41,
2368,Í2,44.06,
2368,Í3,86.53,
2368,Í4,16.68,
2368,Í7,522.73,
2368,Í9.1,0.00,
2368,Í10.1,2.24,
2368,Í12,0.00,
2374,Í1,29.87,
2374,Í2,54.22,
2374,Í3,105.21,
2374,Í4,11.67,
2374,Í7,197.24,
2374,Í9.1,0.00,
2374,Í10.1,0.24,
2374,Í12,0.00,
2377,Í1,11.81,
2377,Í2,144.58,
2377,Í3,153.76,
2377,Í4,93.46,
2377,Í7,243.99,
2377,Í9.1,0.00,
2377,Í10.1,2.09,
2377,Í12,0.00,
2382,Í1,23.41,
2382,Í2,65.84,
2382,Í3,127.54,
2382,Í4,15.76,
2382,Í7,257.59,
2382,Í9.1,16.34,
2382,Í10.1,2.06,
2388,Í1,55.16,
2388,Í2,76.73,
2388,Í3,112.74,
2388,Í4,13.57,
2388,Í7,98.35,
2388,Í9.1,6.87,
2388,Í10.1,2.27,
2388,Í12,0.00,
2390,Í1,99.34,
2390,Í2,63.02,
2390,Í3,147.80,
2390,Í4,4.55,
2390,Í7,26.55,
2390,Í9.1,0.00,
2390,Í10.1,0.50,
2390,Í12,0.00,
2398,Í1,20.25,
2398,Í2,46.00,
2398,Í3,83.76,
2398,Í4,39.01,
2398,Í7,271.65,
2398,Í9.1,0.01,
2398,Í10.1,1.78,
2398,Í12,0.00,
2401,Í1,12.80,
2401,Í2,56.33,
2401,Í3,62.61,
2401,Í4,78.58,
2401,Í7,409.08,
2401,Í9.1,0.00,
2401,Í10.1,0.65,
2401,Í12,0.00,
2402,Í1,34.87,
2402,Í2,79.30,
2402,Í3,98.50,
2402,Í4,30.58,
2402,Í7,144.87,
2402,Í9.1,1.21,
2402,Í10.1,0.78,
2402,Í12,0.00,
2403,Í1,25.84,
2403,Í2,101.01,
2403,Í3,325.04,
2403,Í4,88.70,
2403,Í7,83.36,
2403,Í9.1,1.48,
2403,Í10.1,0.52,
2403,Í12,0.01,
2404,Í1,31.50,
2404,Í2,65.66,
2404,Í3,87.69,
2404,Í4,26.09,
2404,Í7,212.24,
2404,Í9.1,0.03,
2404,Í10.1,1.56,
2404,Í12,0.00,
2407,Í1,82.37,
2407,Í2,98.18,
2407,Í3,216.08,
2407,Í4,6.42,
2407,Í7,45.53,
2407,Í10.1,1.41,
2407,Í12,0.04,
2410,Í1,89.65,
2410,Í2,212.53,
2410,Í3,210.82,
2410,Í4,6.52,
2410,Í7,71.11,
2410,Í9.1,0.00,
2410,Í10.1,2.80,
2410,Í12,0.00,
2412,Í1,11.61,
2412,Í2,53.83,
2412,Í3,84.54,
2412,Í4,40.98,
2412,Í7,340.85,
2412,Í9.1,0.00,
2412,Í10.1,1.83,
2412,Í12,0.00,
2425,Í1,50.12,
2425,Í2,230.61,
2425,Í3,220.37,
2425,Í4,52.75,
2425,Í7,63.23,
2425,Í9.1,0.00,
2425,Í10.1,1.65,
2425,Í12,0.08,
2428,Í1,11.29,
2428,Í2,123.42,
2428,Í3,114.90,
2428,Í4,100.19,
2428,Í7,316.51,
2428,Í9.1,0.03,
2428,Í10.1,1.55,
2428,Í12,7.82,
2433,Í1,26.73,
2433,Í2,41.41,
2433,Í3,73.22,
2433,Í4,12.53,
2433,Í7,186.61,
2433,Í9.1,0.00,
2433,Í10.1,0.05,
2433,Í12,0.00,
2435,Í1,304.06,
2435,Í10.1,0.00,
2435,Í12,0.00,
2435,Í15,113.49,
2435,Í16.1,0.00,
2435,Í16.2,0.00,
2436,Í1,13.86,
2436,Í2,46.13,
2436,Í3,125.81,
2436,Í4,67.63,
2436,Í7,264.10,
2436,Í9.1,0.00,
2436,Í10.1,1.54,
2436,Í12,0.00,
2438,Í1,21.70,
2438,Í2,44.37,
2438,Í3,104.99,
2438,Í4,22.07,
2438,Í7,323.46,
2438,Í9.1,0.33,
2438,Í10.1,1.26,
2438,Í12,0.00,
2440,Í1,15.12,
2440,Í2,89.00,
2440,Í3,94.44,
2440,Í4,105.63,
2440,Í7,191.06,
2440,Í9.1,0.00,
2440,Í10.1,0.99,
2440,Í12,6.49,
2443,Í1,22.89,
2443,Í2,34.92,
2443,Í3,94.69,
2443,Í4,24.98,
2443,Í7,330.07,
2443,Í9.1,0.00,
2443,Í10.1,0.54,
2443,Í12,0.00,
2462,Í1,91.70,
2462,Í2,168.66,
2462,Í3,177.42,
2462,Í4,4.26,
2462,Í7,24.46,
2462,Í9.1,0.00,
2462,Í10.1,0.30,
2462,Í12,0.00,
2468,Í1,48.93,
2468,Í2,78.21,
2468,Í3,66.67,
2468,Í4,68.54,
2468,Í7,145.38,
2468,Í9.1,5.35,
2468,Í10.1,0.63,
2468,Í12,0.00,
2469,Í1,13.07,
2469,Í2,126.17,
2469,Í3,162.43,
2469,Í4,86.00,
2469,Í7,544.45,
2469,Í9.1,0.52,
2469,Í10.1,1.66,
2469,Í12,0.00,
2471,Í1,19.30,
2471,Í2,51.34,
2471,Í3,54.33,
2471,Í4,59.64,
2471,Í7,332.21,
2471,Í9.1,0.08,
2471,Í10.1,0.53,
2471,Í12,0.00,
2480,Í1,15.51,
2480,Í2,83.66,
2480,Í3,109.14,
2480,Í4,18.00,
2480,Í7,398.32,
2480,Í9.1,0.00,
2480,Í10.1,1.50,
2480,Í12,0.00,
2484,Í1,35.54,
2484,Í2,39.77,
2484,Í3,73.20,
2484,Í4,88.77,
2484,Í7,86.11,
2484,Í9.1,4.16,
2484,Í10.1,2.60,
2484,Í12,0.00,
2490,Í1,14.73,
2490,Í2,50.36,
2490,Í3,115.18,
2490,Í4,57.53,
2490,Í7,295.75,
2490,Í9.1,0.00,
2490,Í10.1,1.82,
2490,Í12,0.00,
2491,Í1,96.96,
2491,Í2,162.76,
2491,Í3,206.52,
2491,Í4,18.45,
2491,Í7,23.16,
2491,Í9.1,0.00,
2491,Í10.1,0.00,
2491,Í12,0.00,
2493,Í1,13.16,
2493,Í2,29.69,
2493,Í3,60.27,
2493,Í4,36.63,
2493,Í7,479.36,
2493,Í9.1,0.00,
